dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,expired_rate,expired_units_total,non_expired_negative_days,avg_non_expired_inventory
B075,0.395268536173049,0.49006955135131663,1.1396011396011396,4,51.532901478752,97.61226427893095,7195.0,0,0.0
B076,0.283156764798304,0.3516327971604772,1.9943019943019942,7,29.717257062377634,97.21767594108019,16038.0,0,0.0
B077,0.39017828842965546,0.47954040106650475,0.8547008547008548,3,41.976162135164586,97.8570543787935,7900.0,0,0.0
B078,0.19858112469526196,0.24161562079548615,1.7094017094017095,6,20.47789472089314,97.349907203591,22555.0,0,0.0
B079,0.3180937617884907,0.3874817689749269,1.1396011396011396,4,32.31489060723661,97.79162956366875,10982.0,0,0.0
B080,0.4313349732688595,0.5453575966792409,1.1396011396011396,4,51.99427041879904,97.63082920977658,6511.0,0,0.0
B081,0.43496125566642146,0.5518275103641742,1.9943019943019942,7,65.3235879073202,97.12813209914218,28646.0,0,0.0
B082,0.2878201368162476,0.35864299935075733,1.7094017094017095,6,33.58236940174803,97.60961109734951,7881.0,0,0.0
B083,0.3855455513478242,0.4800632955564153,1.1396011396011396,4,42.92255068642832,97.32736399403066,28696.0,0,0.0
B084,0.3271275712391986,0.38965284266133976,1.1396011396011396,4,42.212364958677306,97.81530343007915,9268.0,0,0.0
B085,0.3985533883522485,0.47432884206430104,1.7094017094017095,6,57.27819406781888,97.06966869657523,34749.0,0,0.0
B086,0.4416462863500751,0.5107971448008944,1.1396011396011396,4,59.54340702918488,97.80415430267063,8240.0,0,0.0
B087,0.3997946879588448,0.4779999136573442,1.9943019943019942,7,40.06036345262534,96.91223770868433,31637.0,0,0.0
B088,0.45060066998643106,0.550503402214703,1.1396011396011396,4,66.79145923243456,97.61547690461909,6509.0,0,0.0
B089,0.2912166510706938,0.3766130242250308,1.4245014245014245,5,31.84077744395899,97.10758072871698,33741.0,0,0.0
B090,0.5138561843037662,0.6251435238350792,1.1396011396011396,4,88.52955915036472,97.31907258206382,27661.0,0,0.0
B091,0.20906744274728686,0.25678613728672695,1.4245014245014245,5,22.79065554072317,97.43565790088282,20860.0,0,0.0
B092,0.5062754606362734,0.6257654806199265,0.5698005698005698,2,67.65095528516555,97.65748654637544,6170.0,0,0.0
B093,0.32241786226346303,0.4197805736211084,1.4245014245014245,5,37.451818054874934,97.34132637974139,36210.0,0,0.0
B094,0.4059817473201282,0.5101200128328206,1.1396011396011396,4,38.249934446792444,97.18621010406372,16717.0,0,0.0
B095,0.2896164648491978,0.35439972718933915,1.7094017094017095,6,35.152852709236825,97.3885605293522,41358.0,0,0.0
B096,0.3340338981392598,0.4054414551454732,1.1396011396011396,4,51.96316766087092,97.81941705018629,8927.0,0,0.0
B097,0.26549532657166663,0.33877978355401167,1.1396011396011396,4,26.41923824466187,97.17757109832804,36152.0,0,0.0
