dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
C014,0.048705036733497804,0.06238264045872861,0.8547008547008548,3,4.822011687841847,351,351,14,l2,11.6550736620895,14.928112543277637,29537.0,83.1372438639946,0,0.0,351,C
A054,0.043270159369028664,0.053101946645428326,0.8547008547008548,3,4.370689793314295,351,351,14,l2,11.71980279502617,14.382760585852495,33159.0,83.02619059542292,0,0.0,351,A
C073,0.04870590033929333,0.061207694436455046,1.1396011396011396,4,4.8998604460972395,351,351,14,l2,11.723690603891384,14.732918746019308,28510.0,82.49182604670004,0,0.0,351,C
A018,0.04256437646898,0.05200897866422517,0.8547008547008548,3,4.2217380691502475,351,351,14,l2,11.738672953201519,14.343365081697039,34234.0,83.20937241748092,0,0.0,351,A
D081,0.04552783713827219,0.05772128221880202,0.8547008547008548,3,4.617317718864765,351,351,14,l2,11.800530026577176,14.960994565299007,33112.0,83.6309448639911,0,0.0,351,D
C051,0.04287514340314175,0.053876025939186487,0.8547008547008548,3,4.371739203952082,351,351,14,l2,11.802390970811848,14.830642456610079,32710.0,82.61352730211648,0,0.0,351,C
A028,0.04343045976494735,0.05393537894433422,0.5698005698005698,2,4.394677373276638,351,351,14,l2,11.846493102038716,14.711911825893011,35897.0,84.01085913548175,0,0.0,351,A
A039,0.04349091331903063,0.0533386572131067,0.5698005698005698,2,4.356152333485711,351,351,14,l2,11.849848963472402,14.533036527728411,36624.0,84.29968926228565,0,0.0,351,A
B026,0.2364879756469642,0.294914193616802,1.7094017094017095,6,29.042283130476864,351,351,14,l2,11.866845342079717,14.798642997643116,3566.0,73.92205638474294,0,0.0,351,B
C055,0.04278192876802074,0.05304313286348768,0.5698005698005698,2,4.200174024914869,351,351,14,l2,12.151164742650405,15.065609813560334,41065.0,85.20239848953254,0,0.0,351,C
C076,0.04433473230235664,0.05550608573961767,0.8547008547008548,3,4.563688183540865,351,351,14,l2,12.154916308228154,15.217681301450565,33719.0,82.99448656099241,0,0.0,351,C
B022,0.2798782620049311,0.34957646026653616,1.7094017094017095,6,28.90144604141206,351,351,14,l2,12.2022137990355,15.240936101022228,2516.0,69.63742042623858,0,0.0,351,B
A066,0.04449283679623709,0.05567919931825035,1.1396011396011396,4,4.427837854587057,351,351,14,l2,12.253530070033765,15.334305300562129,30841.0,81.70017748814539,0,0.0,351,A
C040,0.05275618738514665,0.06995768769769119,0.5698005698005698,2,5.446211861377205,351,351,14,l2,12.367793832405063,16.400393988296916,34503.0,85.39289691869818,0,0.0,351,C
B042,0.22938307886034273,0.27465578075094327,1.1396011396011396,4,26.861154500158936,351,351,14,l2,12.395181928045927,14.841584596875046,5208.0,79.14893617021276,0,0.0,351,B
A021,0.044949249661882414,0.059473247046368256,0.8547008547008548,3,4.465541328603331,351,351,14,l2,12.450942156341428,16.474089431844007,33889.0,83.00227779274535,0,0.0,351,A
B051,0.38195662712006645,0.479914376540445,1.1396011396011396,4,51.61312281980758,351,351,14,l2,12.45113312680285,15.644388308762881,2276.0,73.94411955815464,0,0.0,351,B
A008,0.04548124813970696,0.05708481492454901,0.5698005698005698,2,4.5364959846405855,351,351,14,l2,12.476115372887593,15.659129117365461,37622.0,84.53622146323926,0,0.0,351,A
C086,0.04866086535476865,0.060311245531689435,0.8547008547008548,3,4.866371522200918,351,351,14,l2,12.52982624149285,15.529716157134162,30859.0,82.69199849938367,0,0.0,351,C
B040,0.28038744945835303,0.35433069544654183,1.9943019943019942,7,33.566300637360854,351,351,14,l2,12.569505747085998,15.8843119454454,2646.0,70.61649319455564,0,0.0,351,B
A094,0.04682872365636967,0.05736725343234989,0.5698005698005698,2,4.798806887414758,351,351,14,l2,12.610801840943106,15.448788878022818,36245.0,84.29657883108123,0,0.0,351,A
C061,0.04688406225907685,0.05654390620113552,0.8547008547008548,3,4.735670281102906,351,351,14,l2,12.65989896539329,15.26830451805534,33068.0,83.0103424038558,0,0.0,351,C
C082,0.05360143421437036,0.0672176866984052,1.1396011396011396,4,5.3352685202844565,351,351,14,l2,12.665514959747718,15.882907405676155,26553.0,81.79465853433139,0,0.0,351,C
A050,0.0466378840076374,0.05842823579520651,0.8547008547008548,3,4.870621984364727,351,351,14,l2,12.786353891563975,16.01882495387042,32951.0,82.71456183949594,0,0.0,351,A
B005,0.28691395584011964,0.3541878799296077,1.7094017094017095,6,31.80307800762231,351,351,14,l2,12.802411328683629,15.804246653725116,3263.0,74.9425815342214,0,0.0,351,B
B095,0.36608382112652227,0.4341045440825918,1.9943019943019942,7,46.09507135276758,351,351,14,l2,12.808761844030828,15.188711982559289,1798.0,67.82346284420974,0,0.0,351,B
