dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,expired_rate,expired_units_total,non_expired_negative_days,avg_non_expired_inventory
A067,0.06480056161739743,0.07730440792668358,0.5698005698005698,2,6.256173078243261,86.70324381557415,45038.0,0,0.0
A068,0.04304750519485899,0.054100018521417007,1.4245014245014245,5,4.206675176074599,72.20927975150457,44634.0,0,0.0
A069,0.03657958746926608,0.047968730293454324,0.5698005698005698,2,3.639895350875865,86.6274769338576,44504.0,0,0.0
A070,0.07296229806735402,0.0850308100826047,1.4245014245014245,5,7.17699934179949,71.27221410872812,43434.0,0,0.0
A071,0.037879932752783355,0.046451469144102905,1.4245014245014245,5,3.814528741438932,71.3168230596046,43397.0,0,0.0
A072,0.043086971562152146,0.054442111266367936,0.8547008547008548,3,4.251622747933149,81.09488406980078,73519.0,0,0.0
A073,0.04085643727785026,0.04929714709652751,1.1396011396011396,4,4.1338833531888,74.09532595325953,120479.0,0,0.0
A074,0.04285262051110624,0.053175955875954146,0.8547008547008548,3,4.177066969347944,80.4588767020756,27949.0,0,0.0
A075,0.03922693278153419,0.04754776835846031,0.5698005698005698,2,3.9908417623688694,87.067611568665,45458.0,0,0.0
A076,0.034980340632676146,0.047425944735213804,0.8547008547008548,3,3.491037984328935,80.86582799838833,72252.0,0,0.0
A077,0.04203951984524915,0.05582954235616688,0.5698005698005698,2,4.235768294828481,87.16941356841701,45485.0,0,0.0
A078,0.05168052676879034,0.06856788662495214,1.1396011396011396,4,5.11873603642781,74.19073610795239,19573.0,0,0.0
A079,0.04875260068269723,0.06147921044758501,1.1396011396011396,4,4.745104122804839,74.26919656092498,50102.0,0,0.0
A080,0.041283820424224196,0.05142427381820134,1.4245014245014245,5,4.137258392675449,72.35771047244475,44890.0,0,0.0
A081,0.03673561092110259,0.04481750938917349,1.4245014245014245,5,3.764244909099215,71.69792775821115,43768.0,0,0.0
A082,0.050368216231387875,0.06337777783460881,1.1396011396011396,4,5.042994952285828,73.9567583912912,19566.0,0,0.0
A083,0.04583581062653065,0.05633062535490083,1.1396011396011396,4,4.559168088175113,73.97971648176801,118099.0,0,0.0
A084,0.04004406173332875,0.04862647467100907,1.7094017094017095,6,3.999282748291729,69.87499549695593,96983.0,0,0.0
A085,0.046177747918250314,0.058130903817997494,1.4245014245014245,5,4.579832667887053,72.22362342696331,108815.0,0,0.0
A086,0.073450965126535,0.08491900808321462,0.5698005698005698,2,7.1901185752097865,86.62097848848276,45502.0,0,0.0
A087,0.048161419646882864,0.06617455141485983,1.4245014245014245,5,4.526513065610103,71.80453151068295,106736.0,0,0.0
A088,0.04797898024517581,0.059528010762272904,1.1396011396011396,4,4.897254499026415,74.65057179161371,19975.0,0,0.0
A089,0.04920954608269672,0.06314353784566704,0.8547008547008548,3,4.827341031870846,79.82231471106131,69811.0,0,0.0
A090,0.04551019946444645,0.057228488920410554,0.8547008547008548,3,4.600311478693011,80.82346944554568,28542.0,0,0.0
A091,0.05653374822362153,0.0676314481120493,1.4245014245014245,5,5.615500678333982,71.44079228769783,43426.0,0,0.0
A092,0.04596048408402547,0.060501048499290576,1.1396011396011396,4,4.492994795590183,74.29978570622956,19763.0,0,0.0
A093,0.04497728508115467,0.05634224963340241,0.8547008547008548,3,4.468365620710616,80.80482270765673,72650.0,0,0.0
A094,0.03672927283653381,0.044495818505902895,0.5698005698005698,2,3.7965576741548164,86.91554772348536,45376.0,0,0.0
A095,0.04029673832468789,0.05058503811187147,0.8547008547008548,3,3.9933515471647336,80.91378283596903,73371.0,0,0.0
A096,0.05792127478518731,0.07487777995154397,0.8547008547008548,3,5.531264858513583,80.4941685435854,72192.0,0,0.0
A097,0.04103745874856822,0.04920678746863486,1.1396011396011396,4,4.151992241348603,73.94169873640193,48803.0,0,0.0
A098,0.05004499368546701,0.06463026717288926,0.8547008547008548,3,4.813031270721982,80.1124465735349,27928.0,0,0.0
A099,0.04590723494267754,0.05563350310932611,0.5698005698005698,2,4.5627859408142495,87.05633963556132,45769.0,0,0.0
A100,0.043485684042411175,0.05370075792896946,1.1396011396011396,4,4.4273479272014304,74.20805927269978,19631.0,0,0.0
B001,0.28712036873530605,0.41938371461212626,1.1396011396011396,4,28.537672588829498,72.69293038316243,1347.0,0,0.0
B002,0.2701988780583147,0.3565188072932025,1.1396011396011396,4,27.705303277364724,73.95301327885598,724.0,0,0.0
B003,0.25000033452297504,0.31122604238684265,0.8547008547008548,3,27.646263319461404,80.62730627306273,2185.0,0,0.0
B004,0.2660324278129317,0.34531147669066486,1.7094017094017095,6,43.55373440427769,71.4319084326092,3058.0,0,0.0
B005,0.3829120398253626,0.4615565838023803,1.4245014245014245,5,46.92911336702445,76.19047619047619,2672.0,0,0.0
B006,0.36483410212210227,0.4882039486042028,0.8547008547008548,3,36.336891512065186,77.13943746259724,1289.0,0,0.0
B007,0.3611671608090935,0.44182947973300507,1.7094017094017095,6,36.27485030930514,71.1864406779661,2352.0,0,0.0
B008,0.2522083253310918,0.32808103792343696,1.7094017094017095,6,24.681275567935923,71.11581920903954,3021.0,0,0.0
B009,0.35228563155974923,0.43815078158435894,0.5698005698005698,2,43.62363494139683,82.50460405156538,896.0,0,0.0
B010,0.3500656837754253,0.45246676526037133,0.5698005698005698,2,43.131332199572746,78.55297157622739,608.0,0,0.0
B011,0.3072150421362699,0.37868871845639185,1.1396011396011396,4,34.23926794336353,75.78378378378379,701.0,0,0.0
B012,0.283146939812603,0.35171531755987184,0.5698005698005698,2,35.58543921746094,81.46964856230032,765.0,0,0.0
B013,0.3734891582606454,0.44430958012188393,1.4245014245014245,5,54.00378013838984,75.32029669588671,1117.0,0,0.0
B014,0.24616229733141998,0.30607108343703454,1.4245014245014245,5,29.65118015675024,74.63253928028382,2945.0,0,0.0
B015,0.35746156056909517,0.4424656082486282,1.9943019943019942,7,34.13072806770233,65.61456752655539,2162.0,0,0.0
B016,0.26864820747287566,0.3458348261941535,1.1396011396011396,4,39.77843248900228,74.33547204399633,1622.0,0,0.0
B017,0.3045669177539003,0.39214636787459684,0.5698005698005698,2,40.75137388224911,81.40960163432074,797.0,0,0.0
B018,0.35947723816881294,0.45568082820754585,0.5698005698005698,2,38.74911006136249,79.76804123711341,619.0,0,0.0
B019,0.3231805607684083,0.39466126630585224,1.7094017094017095,6,34.57323139908478,70.4837117472853,2856.0,0,0.0
B020,0.3096770908717232,0.3833908798226397,0.5698005698005698,2,37.29923766505204,82.71604938271605,1005.0,0,0.0
B021,0.3786640615872689,0.48503234570205844,0.8547008547008548,3,36.72816466025183,74.72793228536881,618.0,0,0.0
B022,0.34106424564624455,0.4374065445969255,1.7094017094017095,6,40.21375096885343,72.76464542651593,2124.0,0,0.0
B023,0.3199301514445504,0.4211536675496844,1.9943019943019942,7,33.78291891116814,66.9488264717199,1740.0,0,0.0
B024,0.2984043109599298,0.3735467969712949,1.4245014245014245,5,34.99666667673876,73.6810187992723,2430.0,0,0.0
B025,0.296926303791554,0.36560405943125623,1.4245014245014245,5,40.63194976412274,75.34916201117319,1079.0,0,0.0
B026,0.2770565467467604,0.35535842952675056,1.7094017094017095,6,39.81017359113198,69.38110749185668,1917.0,0,0.0
B027,0.22306492332386674,0.2850773466623757,1.1396011396011396,4,23.895758880904314,75.84984358706987,3637.0,0,0.0
B028,0.2364825455364961,0.3146184145985907,1.7094017094017095,6,24.896094270245772,71.82294145644931,3018.0,0,0.0
B029,0.27919006826361936,0.35079178191326477,1.7094017094017095,6,25.50038765387211,70.4297483856602,3163.0,0,0.0
B030,0.3028037248924894,0.3716680580263958,0.5698005698005698,2,33.60760312879226,82.71417740712661,1091.0,0,0.0
B031,0.3383856694711218,0.4461467563828665,0.8547008547008548,3,36.26381638257698,75.24449877750611,1231.0,0,0.0
B032,0.25331992087527727,0.32864324649714394,1.4245014245014245,5,27.213354903642124,73.34287076776347,1538.0,0,0.0
B033,0.27964641971367193,0.3514207160240599,1.9943019943019942,7,36.241217645985394,70.89177030960572,2679.0,0,0.0
B034,0.2748287970629655,0.3401834441144371,0.8547008547008548,3,28.348751382349533,77.41607324516785,761.0,0,0.0
B035,0.32978178246692497,0.39232713812328884,1.1396011396011396,4,39.29025541178769,78.8088044885628,1826.0,0,0.0
B036,0.23090761144434027,0.2943217475444724,1.4245014245014245,5,25.78947339508532,75.49909255898368,1664.0,0,0.0
B037,0.2985631068802921,0.3790969217390709,1.1396011396011396,4,35.39110091260548,71.875,460.0,0,0.0
B038,0.3614456680977623,0.45230528396236314,1.4245014245014245,5,41.49295122687628,70.58267716535434,2241.0,0,0.0
B039,0.40113422733380383,0.5067638245074017,0.5698005698005698,2,49.39522404521738,78.02325581395348,671.0,0,0.0
B040,0.28828679831580417,0.3488897124677779,1.1396011396011396,4,34.359271050046544,76.039563988696,3767.0,0,0.0
B041,0.24071542863121265,0.3152848177368113,1.1396011396011396,4,22.667673828520527,75.92118226600985,3853.0,0,0.0
B042,0.2006911400903974,0.24749444460182082,1.4245014245014245,5,20.6613646783017,74.70157068062827,3567.0,0,0.0
B043,0.3483305916913572,0.4305452332142368,0.5698005698005698,2,54.42411013501018,81.17770767613038,772.0,0,0.0
B044,0.2803854237094688,0.3607981969316311,0.8547008547008548,3,27.487875095894566,79.96560619088564,1860.0,0,0.0
B045,0.4717910117106587,0.5775796200123615,1.1396011396011396,4,42.85580314249768,76.90631808278867,706.0,0,0.0
B046,0.31709941026158167,0.3923287484423363,1.1396011396011396,4,40.8169983389779,74.875,599.0,0,0.0
B047,0.3152852645643325,0.3891678313573282,1.1396011396011396,4,41.00201310759161,75.97022860180755,1429.0,0,0.0
B048,0.24823293168099766,0.3266029612856419,1.7094017094017095,6,28.211522854279902,73.07439104674127,2220.0,0,0.0
B049,0.3080066861369483,0.3698807803473127,0.8547008547008548,3,31.77092712856665,76.519052523172,743.0,0,0.0
B050,0.25331076783748163,0.30930230098124595,0.8547008547008548,3,27.822579414062577,79.93558776167473,2482.0,0,0.0
B051,0.2623432592406377,0.31939698965338814,1.4245014245014245,5,29.899799776257304,74.70854151796335,3140.0,0,0.0
B052,0.2792409827128225,0.3744825574509203,0.8547008547008548,3,30.504121745129186,80.22172949002217,1809.0,0,0.0
B053,0.22077430331733733,0.28193764468393673,1.4245014245014245,5,23.93023826984166,72.73657289002557,1422.0,0,0.0
B054,0.23743881723155333,0.294008082412749,1.1396011396011396,4,27.0551866593167,78.40785169029444,3595.0,0,0.0
B055,0.21240725297087226,0.2851923972834581,1.1396011396011396,4,20.022025066411043,72.9157667386609,1688.0,0,0.0
B056,0.41588306754904886,0.48972416906424904,0.8547008547008548,3,63.37932728935769,77.68187422934648,630.0,0,0.0
B057,0.2595110171740839,0.32754842673224654,1.1396011396011396,4,29.67740862165299,77.38876732312181,2122.0,0,0.0
B058,0.3957148961971944,0.48466585064547596,0.8547008547008548,3,45.09607678958349,77.64976958525345,674.0,0,0.0
B059,0.29728218506903403,0.37464280597354815,1.1396011396011396,4,34.839601826377404,74.877916440586,1380.0,0,0.0
B060,0.3603443981400315,0.4360407481551483,0.5698005698005698,2,46.747068485480426,83.0,913.0,0,0.0
B061,0.2793428936062833,0.3517372946387372,0.8547008547008548,3,28.512886428358904,80.73630136986301,943.0,0,0.0
B062,0.28170518746722445,0.3462244227222649,0.8547008547008548,3,30.75578449031202,80.83769633507853,2316.0,0,0.0
B063,0.2672275409326762,0.32537156740699613,1.4245014245014245,5,29.81414593546521,70.86788280818132,1282.0,0,0.0
B064,0.28060989381471024,0.3311990426867179,1.7094017094017095,6,33.59821637833964,74.75809844341606,3554.0,0,0.0
B065,0.35140562468301706,0.44689053516678295,0.8547008547008548,3,45.726829932647675,77.80458383594693,645.0,0,0.0
B066,0.29282756511672364,0.36159563534552197,1.1396011396011396,4,37.246950523488984,77.03875072296125,1332.0,0,0.0
B067,0.18963279936747124,0.22961450786875529,1.4245014245014245,5,22.573648047454732,75.10568341944574,1599.0,0,0.0
B068,0.3857101284901972,0.4961939111049025,1.1396011396011396,4,36.540738797113455,70.73791348600508,1390.0,0,0.0
B069,0.31755538214410317,0.39004587532503576,1.4245014245014245,5,35.7463256063082,72.24880382775119,1208.0,0,0.0
B070,0.35686180468181283,0.4404783787715078,1.1396011396011396,4,45.64466032705457,75.90027700831024,548.0,0,0.0
B071,0.3252136797684978,0.431931978070596,0.5698005698005698,2,31.347605773155934,80.8208366219416,1024.0,0,0.0
B072,0.338604081592196,0.41345125526385845,1.4245014245014245,5,44.46149844934258,69.26196269261963,854.0,0,0.0
B073,0.3084212148515857,0.39507736848631636,1.9943019943019942,7,45.42168252648476,70.94530509010433,2244.0,0,0.0
B074,0.2879479403378721,0.361830074612314,0.8547008547008548,3,32.41871784259972,77.11416490486258,1459.0,0,0.0
B075,0.36572040918312104,0.46899655604654894,0.5698005698005698,2,43.40054506379732,79.03030303030303,652.0,0,0.0
B076,0.21301428918458618,0.27333472036584544,1.4245014245014245,5,23.321951040091513,73.34329845540609,1472.0,0,0.0
B077,0.4126337357128759,0.492072471493612,2.2792022792022792,8,45.48088928893626,69.42446043165468,386.0,0,0.0
B078,0.2646352989184866,0.3248532176401924,1.4245014245014245,5,26.777844112557165,72.88329519450801,1274.0,0,0.0
B079,0.258848335583642,0.31580034503386245,0.5698005698005698,2,31.20284963508891,81.4218009478673,859.0,0,0.0
B080,0.26710678042316344,0.33181570536284766,1.1396011396011396,4,28.752972129370498,73.36010709504686,548.0,0,0.0
B081,0.2236494902463267,0.2845940839299622,1.4245014245014245,5,21.920864919592074,73.79101899827289,3418.0,0,0.0
B082,0.3052253743860106,0.3955038833536977,0.5698005698005698,2,36.50201177847472,82.87841191066998,1002.0,0,0.0
B083,0.22067743435508366,0.2758644551823882,1.7094017094017095,6,22.37978212740685,71.18567218317841,3140.0,0,0.0
B084,0.2505090704417122,0.31547460367029106,1.1396011396011396,4,31.913374490801043,75.1578947368421,714.0,0,0.0
B085,0.27002038699699077,0.32186848276227825,1.7094017094017095,6,33.38177664345423,74.85990830361692,2939.0,0,0.0
B086,0.41364700268034355,0.4903926940788702,1.1396011396011396,4,55.341439973272266,77.00865265760197,623.0,0,0.0
B087,0.36403243896319987,0.45750740108377924,1.7094017094017095,6,51.067923064879686,74.76985040276179,2599.0,0,0.0
B088,0.36319507092909487,0.4286614712913953,0.5698005698005698,2,44.16415763385828,81.15318416523236,943.0,0,0.0
B089,0.22687823049789055,0.2836807065798493,1.7094017094017095,6,24.16915384164765,71.43525011687704,3056.0,0,0.0
B090,0.2190539442665747,0.2794929773956726,1.1396011396011396,4,21.10588878731561,75.6213959037582,3803.0,0,0.0
B091,0.3145367277493344,0.382645225636069,1.4245014245014245,5,38.51038006414284,72.87724405628336,1502.0,0,0.0
B092,0.34711211629856764,0.44487072652756515,1.1396011396011396,4,48.47998515273316,73.88724035608308,498.0,0,0.0
B093,0.26632613132125826,0.3258005178589451,1.4245014245014245,5,32.007066722259594,76.28205128205127,2856.0,0,0.0
B094,0.39167211642068483,0.4677220163656141,1.1396011396011396,4,38.50004780426774,74.88174077578051,1583.0,0,0.0
B095,0.3089313593112177,0.38910471751335524,1.1396011396011396,4,37.20051315480204,76.58846529814272,3134.0,0,0.0
B096,0.35352413323193177,0.4365696556201339,1.1396011396011396,4,61.322207710231744,76.22478386167147,529.0,0,0.0
B097,0.34719346744505425,0.41797905199573815,1.7094017094017095,6,35.96864839800903,71.59281437125749,2989.0,0,0.0
B098,0.30057128841366093,0.3656682635758824,1.4245014245014245,5,29.13455316379714,73.06306306306305,1622.0,0,0.0
B099,0.3923561052316184,0.48460094157056743,1.4245014245014245,5,48.7547063806508,71.64179104477611,1104.0,0,0.0
B100,0.3701023620427515,0.44487192569234074,0.8547008547008548,3,52.99940064452525,83.40659340659342,2277.0,0,0.0
C001,0.05000634803443581,0.061905198102568504,0.5698005698005698,2,5.068991464297784,86.94993332525155,43035.0,0,0.0
C002,0.04698289717919003,0.06060444131097695,1.9943019943019942,7,4.744525134895747,68.27537390952631,74272.0,0,0.0
C003,0.08747046364532277,0.10434772920627766,0.5698005698005698,2,8.48111089295668,86.7958316663809,45560.0,0,0.0
C004,0.051595725923425984,0.06466880920997156,0.8547008547008548,3,5.193871678172683,80.40569970754777,25844.0,0,0.0
C005,0.042961459044818545,0.053789353346410225,1.1396011396011396,4,4.280963515652187,74.56090281968069,45720.0,0,0.0
C006,0.05014294275856106,0.0663371667577855,1.4245014245014245,5,5.18312509752522,72.49123537783332,41768.0,0,0.0
C007,0.04599780087793064,0.05733658650180568,0.5698005698005698,2,4.676837760669512,87.10824627695042,39190.0,0,0.0
C008,0.05677009564753038,0.07343616017029175,1.7094017094017095,6,5.5834242194919215,69.94446044349364,85007.0,0,0.0
C009,0.054997795089179055,0.07052898616054291,0.8547008547008548,3,5.618103622859272,80.32730601968414,28076.0,0,0.0
C010,0.05074612693675394,0.06366051355382417,1.4245014245014245,5,5.1887163324203875,72.31313765766377,85195.0,0,0.0
C011,0.05614256868995579,0.07212117721055199,1.4245014245014245,5,5.507377518786339,71.57575981387791,38764.0,0,0.0
C012,0.05586550289941515,0.07423136553614872,0.8547008547008548,3,5.7470493194655585,81.00013833171946,58555.0,0,0.0
C013,0.06404846315396953,0.08178286233993877,1.4245014245014245,5,6.232833877631552,71.14845414781861,38063.0,0,0.0
C014,0.06172102450196851,0.07661870464753893,1.1396011396011396,4,6.160826730350976,74.64314354450681,18616.0,0,0.0
C015,0.0759746811128838,0.08890864770806747,1.4245014245014245,5,7.404014257614122,71.18583245115101,39674.0,0,0.0
C016,0.06830844594813215,0.08729606321068634,1.7094017094017095,6,6.660876971388592,69.28709850327795,84021.0,0,0.0
C017,0.05664611163127137,0.06820644660900842,1.9943019943019942,7,5.729926489371916,68.41283180182319,74897.0,0,0.0
C018,0.057801807764392185,0.06863567446182109,1.1396011396011396,4,5.793361320591943,74.26723669432266,40997.0,0,0.0
C019,0.05462554583959517,0.068332426504009,1.4245014245014245,5,5.514744876718356,72.03221831300341,40333.0,0,0.0
C020,0.05859199564687718,0.07124974453714147,1.9943019943019942,7,5.89258553671436,68.3375291840109,82249.0,0,0.0
C021,0.10073583636134256,0.11582544039373065,1.4245014245014245,5,9.81044956171692,71.32526097500967,81171.0,0,0.0
C022,0.0587896260603239,0.07694762874267841,1.1396011396011396,4,5.998823538625624,74.72585299609574,44021.0,0,0.0
C023,0.070693049810333,0.08619239134275261,1.4245014245014245,5,7.052003808050479,72.65806741428823,90577.0,0,0.0
C024,0.052745390455049626,0.06287614716340911,1.1396011396011396,4,5.274668631071955,74.9003348748206,18788.0,0,0.0
C025,0.056566899896050384,0.06956014700432925,0.8547008547008548,3,5.566977727418669,80.50060438102538,27305.0,0,0.0
C026,0.06191139806960497,0.07928979270622197,1.4245014245014245,5,6.022408920148668,71.47508736373864,95926.0,0,0.0
C027,0.0672555137001704,0.0808641643717662,0.8547008547008548,3,6.865074699791261,80.90920865172905,24988.0,0,0.0
C028,0.08589912035290075,0.10592286719413725,1.7094017094017095,6,8.3458015101988,68.92684369888282,79219.0,0,0.0
C029,0.07346204144979927,0.0997540444557822,0.8547008547008548,3,7.620124814246735,80.82971302698402,26420.0,0,0.0
