dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
A094,0.07229806904692132,0.08524639083307292,0.5698005698005698,2,7.445669607024959,351,351,14,l2,19.687732295278728,23.213733699734405,42689.0,86.19338946433258,0,0.0,351,A
A090,0.07513114012561903,0.09092076816954009,1.1396011396011396,4,7.695890338179503,351,351,14,l2,20.59213981055535,24.919802450752893,18872.0,73.3320380804352,0,0.0,351,A
D079,0.09324777898836101,0.1281564928192008,1.1396011396011396,4,8.891954988514808,351,351,14,l2,21.107205949869716,29.009007153784392,17211.0,75.2064671181997,0,0.0,351,D
D040,0.03902347471469671,0.04959771640802694,1.1396011396011396,4,3.9001002388660506,351,351,14,l2,21.26379131184666,27.025668497102064,41785.0,75.33715563248234,0,0.0,351,D
E044,0.09066655046387812,0.12175890720795846,0.8547008547008548,3,8.901154786267245,351,351,14,l2,22.403937097958806,30.08693817341271,30990.0,83.31541025916765,0,0.0,351,E
E060,0.08955551201385308,0.11969939743149172,0.8547008547008548,3,8.714896084507078,351,351,14,l2,22.486598120561005,30.055461520882222,29697.0,82.45501999111507,0,0.0,351,E
C066,0.0420192835438804,0.05107820510601511,1.4245014245014245,5,4.243522554616698,351,351,14,l2,22.5041395946234,27.355798600140012,33578.0,71.41368382994109,0,0.0,351,C
E020,0.08717912964754583,0.1217494808508389,0.5698005698005698,2,8.234442391455225,351,351,14,l2,22.54859625371068,31.490104327759006,45511.0,87.50096131661924,0,0.0,351,E
A068,0.03291968921647672,0.04358013230688573,0.8547008547008548,3,3.322151070391678,351,351,14,l2,22.654373478237947,29.99058062240352,64954.0,79.01946472019465,0,0.0,351,A
A017,0.03374491754505069,0.04355886956102076,0.8547008547008548,3,3.3704802187103957,351,351,14,l2,23.184681140774327,29.927425375290834,66259.0,79.36445195060308,0,0.0,351,A
D037,0.047216646594819334,0.060598754551757616,1.1396011396011396,4,4.75499633696121,351,351,14,l2,23.886242362551823,30.656063962214795,37615.0,74.81254599335708,0,0.0,351,D
A011,0.03459032808211392,0.04572945708572062,1.4245014245014245,5,3.4028530959053955,351,351,14,l2,24.0331825651549,31.77259227312235,40273.0,69.7512903114067,0,0.0,351,A
C059,0.045791069937236986,0.057651722553751866,1.1396011396011396,4,4.677128364134721,351,351,14,l2,24.243175288993587,30.522562969127378,39134.0,74.65043969250138,0,0.0,351,C
C041,0.04484783154547369,0.05887942329829614,1.1396011396011396,4,4.505166999065093,351,351,14,l2,24.66004654161814,32.375463179471375,40384.0,74.54360867558837,0,0.0,351,C
C080,0.04624600901263235,0.0563547834778914,1.4245014245014245,5,4.670850078698492,351,351,14,l2,24.97534821203868,30.434633621896342,32098.0,70.33944732978327,0,0.0,351,C
C039,0.04370600752288781,0.054900033482370644,1.4245014245014245,5,4.336602850603182,351,351,14,l2,25.05524705337013,31.47242175846773,34853.0,70.86391639387594,0,0.0,351,C
A070,0.035874250718330676,0.04323064361197701,1.4245014245014245,5,3.5231595885124265,351,351,14,l2,25.07640786964065,30.218589377452375,39665.0,69.35774362202521,0,0.0,351,A
E081,0.09601508440903617,0.12410281941520285,1.1396011396011396,4,9.486107166830287,351,351,14,l2,25.210388017724163,32.5852989747137,23824.0,78.51563787364466,0,0.0,351,E
E047,0.10391056234880006,0.11764597412295738,0.8547008547008548,3,10.735480644341763,351,351,14,l2,25.81837026656282,29.231170071827233,31199.0,83.28394863991885,0,0.0,351,E
C084,0.04569354352355044,0.05736859310266092,1.1396011396011396,4,4.558889095930207,351,351,14,l2,26.39967258754371,33.14499069081143,40558.0,73.70563541534156,0,0.0,351,C
A046,0.03849369355433604,0.04810068011416911,1.1396011396011396,4,3.859786405920761,351,351,14,l2,26.682380745783355,33.3415825406762,47261.0,73.09607770353873,0,0.0,351,A
C090,0.04930767960033807,0.06196232946238188,0.8547008547008548,3,5.073933286083419,351,351,14,l2,26.82464200206084,33.70909600521426,51838.0,79.15165211018139,0,0.0,351,C
A009,0.03872919922932665,0.04713640304743273,1.4245014245014245,5,4.034979554173275,351,351,14,l2,26.832935369184618,32.6577383905696,39126.0,69.2998459058786,0,0.0,351,A
A072,0.038775300980013125,0.048585974610148665,1.4245014245014245,5,3.8525733847191197,351,351,14,l2,27.05113027429286,33.89543073721286,39408.0,69.26808690149757,0,0.0,351,A
A016,0.03917020857418529,0.05195906968088779,1.4245014245014245,5,3.878487256017471,351,351,14,l2,27.05902559432601,35.8936510049399,41313.0,70.46993603411515,0,0.0,351,A
C019,0.04198758788938083,0.054536170975709,0.8547008547008548,3,4.24347773108601,351,351,14,l2,27.114770824211007,35.21840267490879,60950.0,79.00808876905528,0,0.0,351,C
C097,0.04211244469654722,0.05115410976786709,1.1396011396011396,4,4.3010194601794325,351,351,14,l2,27.349093357771906,33.22102370822024,47855.0,74.60557495634822,0,0.0,351,C
A012,0.040822726365196425,0.050264456187734376,1.1396011396011396,4,4.162411355080155,351,351,14,l2,27.685833455999752,34.08918234222679,47749.0,73.75843798754961,0,0.0,351,A
D094,0.055965122266654024,0.07156290179011082,1.1396011396011396,4,5.5955989011186675,351,351,14,l2,27.734465035757456,35.46420908541036,37248.0,75.0332379839652,0,0.0,351,D
E090,0.10432355525482827,0.1653826593356412,0.8547008547008548,3,9.415329201933814,351,351,14,l2,27.82080360704543,44.103927192174815,31943.0,82.657523612369,0,0.0,351,E
C056,0.049932558391396036,0.059139720496921636,1.4245014245014245,5,5.073676557113641,351,351,14,l2,27.893237568640963,33.03652620066641,34556.0,71.10873322907236,0,0.0,351,C
A056,0.04023316068104398,0.049724264119296945,1.4245014245014245,5,4.1603704488336515,351,351,14,l2,28.13237851598093,34.76887711414008,40675.0,69.92315758711385,0,0.0,351,A
A080,0.039497949336265076,0.05206434054289893,1.1396011396011396,4,3.900792766541244,351,351,14,l2,28.136606148694334,37.08835189836131,48434.0,73.08034703885326,0,0.0,351,A
A096,0.041773394551278285,0.049082595802216994,1.1396011396011396,4,4.342821324261603,351,351,14,l2,28.543962818172606,33.53837543362884,47280.0,73.44123768989407,0,0.0,351,A
C098,0.04366769954844048,0.056459140361975094,1.4245014245014245,5,4.4543645122520195,351,351,14,l2,28.58554793517142,36.95902188310831,40645.0,71.1646881675246,0,0.0,351,C
A045,0.041331620799833435,0.05413889661041987,1.1396011396011396,4,4.1281670476658245,351,351,14,l2,28.586173585781097,37.44406501122151,49230.0,73.91004083593562,0,0.0,351,A
C091,0.05127796469044385,0.06294296282175335,1.4245014245014245,5,5.1450800341463845,351,351,14,l2,28.58958363540111,35.093301980993346,32441.0,69.92046899584025,0,0.0,351,C
E067,0.11661578681073942,0.15039009802140027,1.1396011396011396,4,11.458897163940428,351,351,14,l2,28.80841844546785,37.15192421491629,23228.0,78.98262436669047,0,0.0,351,E
A030,0.0420713678762655,0.05653043870766825,0.8547008547008548,3,4.061129848686976,351,351,14,l2,28.929159526427522,38.87152146521159,63969.0,78.7756760750702,0,0.0,351,A
A057,0.04237435284461792,0.05148811585495896,1.4245014245014245,5,4.304482041963686,351,351,14,l2,28.936974731446863,35.16066222717531,40558.0,70.3631095921306,0,0.0,351,A
C089,0.04842924849636233,0.06049984185223172,0.8547008547008548,3,4.874588389646579,351,351,14,l2,28.951722221473492,36.167701753217486,57063.0,79.13217123601115,0,0.0,351,C
A091,0.041995082176885974,0.05140583861366729,1.1396011396011396,4,4.227997379946133,351,351,14,l2,29.18119812804128,35.720467344368814,47184.0,73.09116257454883,0,0.0,351,A
D074,0.057883835583084034,0.07164041733771431,1.1396011396011396,4,5.805089036636975,351,351,14,l2,29.31164872993881,36.27780928330489,38519.0,75.19423730137039,0,0.0,351,D
C074,0.04925215096842545,0.062458738823774826,0.8547008547008548,3,4.895921940952544,351,351,14,l2,29.335759800749,37.20191958248906,57074.0,79.24963203643533,0,0.0,351,C
A089,0.041887243193690235,0.05249957491412713,1.4245014245014245,5,4.1811746693564515,351,351,14,l2,29.39410440320293,36.841240160252084,39272.0,69.03753186252966,0,0.0,351,A
C006,0.04841867819333578,0.057350519542200176,1.1396011396011396,4,4.951933882931298,351,351,14,l2,29.477042983189012,34.91470219206305,46210.0,75.13576794250594,0,0.0,351,C
C035,0.048625507053717036,0.06007343895847029,0.8547008547008548,3,4.946330202927764,351,351,14,l2,29.571373533274603,36.53337950608579,58336.0,79.29534580252283,0,0.0,351,C
C013,0.04455800631550442,0.05397711448975088,0.8547008547008548,3,4.44189444246592,351,351,14,l2,29.59311737961575,35.84880063074862,63271.0,79.2234298307122,0,0.0,351,C
E022,0.11646482580419742,0.15282339620655716,1.1396011396011396,4,11.204988586337882,351,351,14,l2,30.164389883287132,39.581259617498304,22317.0,77.68649702370593,0,0.0,351,E
A051,0.04381212209823797,0.05309767200455774,1.1396011396011396,4,4.491321112401345,351,351,14,l2,30.36766719453081,36.80379664384289,48257.0,73.52775365299935,0,0.0,351,A
C030,0.04969056679519004,0.061026474114801894,1.1396011396011396,4,5.091730273833566,351,351,14,l2,30.538180156953928,37.50485416161328,47065.0,75.33654538760744,0,0.0,351,C
C022,0.04598430898501648,0.057271762562576226,1.4245014245014245,5,4.597168774253858,351,351,14,l2,30.5633203060498,38.065489344689375,39967.0,70.5246069418221,0,0.0,351,C
A063,0.044213221272727345,0.055497142721231976,1.4245014245014245,5,4.369225206852863,351,351,14,l2,30.687250616700386,38.51912794799582,40557.0,69.91380796414411,0,0.0,351,A
C075,0.046164478912223014,0.05700748601745651,1.4245014245014245,5,4.679685417786366,351,351,14,l2,30.894952779028518,38.1514885483549,41669.0,71.19984963433805,0,0.0,351,C
C071,0.04994128421390749,0.06148241909318761,1.1396011396011396,4,4.959349626283773,351,351,14,l2,30.91621601990689,38.06077036325201,43264.0,73.65589567230754,0,0.0,351,C
E035,0.11852592266959197,0.1599826073710754,1.1396011396011396,4,11.607470181289134,351,351,14,l2,31.028128006889254,41.88080302250323,22275.0,77.22576619054222,0,0.0,351,E
A095,0.04428738814655967,0.055274138936385345,0.8547008547008548,3,4.347436469065573,351,351,14,l2,31.07750751406946,38.78717034394984,64495.0,78.59876182119528,0,0.0,351,A
E008,0.11559543661030605,0.16508709449385445,1.1396011396011396,4,10.942746797310114,351,351,14,l2,31.092537794346452,44.404665750026474,24864.0,78.60891558646854,0,0.0,351,E
C064,0.05558845964144518,0.06951338848746237,1.4245014245014245,5,5.5964978551854605,351,351,14,l2,31.142840620320076,38.94413323569388,34942.0,71.31602579802433,0,0.0,351,C
C044,0.045865612337804965,0.05595437195339466,0.8547008547008548,3,4.507411946569113,351,351,14,l2,31.16666361799014,38.02219134856999,63299.0,78.78497460918052,0,0.0,351,C
A014,0.04437368799875474,0.055519504105094465,0.8547008547008548,3,4.306308229487973,351,351,14,l2,31.355257032806687,39.23109392210212,66593.0,79.00556418987057,0,0.0,351,A
C018,0.049627065896658704,0.06424216480832379,0.8547008547008548,3,4.8137953737758865,351,351,14,l2,31.5366571946314,40.824156987639405,60229.0,79.07908039336687,0,0.0,351,C
A026,0.04642684036236734,0.05821270673860039,1.1396011396011396,4,4.71340866346379,351,351,14,l2,31.543268325515427,39.550807556109596,47398.0,73.54912792502017,0,0.0,351,A
C079,0.04704926820118031,0.056690752702608746,1.1396011396011396,4,4.765782521636713,351,351,14,l2,31.645257366014388,38.13010336050507,48801.0,74.29210814760687,0,0.0,351,C
A055,0.045986638595326965,0.05891531247665442,0.8547008547008548,3,4.572903976863647,351,351,14,l2,31.886427715252097,40.85097128188946,64811.0,78.7985264258532,0,0.0,351,A
C005,0.057939751862280627,0.07020034849868864,1.1396011396011396,4,5.813109302108503,351,351,14,l2,32.64038397219351,39.54739632688518,40957.0,74.36316429725657,0,0.0,351,C
D053,0.06967958460769946,0.08771774227241626,1.1396011396011396,4,6.663912811579364,351,351,14,l2,32.656697170143545,41.11063178643673,35913.0,75.32088926174497,0,0.0,351,D
A035,0.048357806360842026,0.059401395068669434,0.8547008547008548,3,4.9131299806613775,351,351,14,l2,32.83205731692177,40.32999332200705,66865.0,79.69321716744335,0,0.0,351,A
C043,0.05335951176587208,0.06482657573309936,1.4245014245014245,5,5.4771412155728765,351,351,14,l2,32.89803927117317,39.96789257819269,37905.0,71.03103215651001,0,0.0,351,C
A081,0.04755922376234841,0.06321429445103127,1.4245014245014245,5,4.5424404845246364,351,351,14,l2,33.230754262573996,44.16932234388696,40453.0,69.77903506804893,0,0.0,351,A
D023,,,1.1396011396011396,4,,0,351,14,l2,33.288571381079194,36.72913266283337,834.0,100.0,0,0.0,351,D
A079,0.048058337413944274,0.061809741992837335,1.1396011396011396,4,4.741270596690833,351,351,14,l2,33.337288229513945,42.87641427248437,49886.0,74.11710520451068,0,0.0,351,A
C012,0.06213622778540033,0.07556592385156613,1.1396011396011396,4,6.353737993442989,351,351,14,l2,33.3763596878393,40.59009605997272,39204.0,74.39089184060721,0,0.0,351,C
A064,0.04902917527175842,0.059761209675454806,1.4245014245014245,5,4.912287561574631,351,351,14,l2,33.77453660201998,41.167471253126976,39117.0,69.32442491050224,0,0.0,351,A
A097,0.04809978067359078,0.05670123852297244,1.4245014245014245,5,4.753037339063998,351,351,14,l2,33.78920518651839,39.83157003945253,38813.0,68.81005566783675,0,0.0,351,A
A076,0.04887927583665103,0.05772689201825483,1.4245014245014245,5,4.923118991512256,351,351,14,l2,33.92221743063582,40.062463060668854,41516.0,70.41861727389917,0,0.0,351,A
A038,0.04852056857115795,0.05884981920589895,1.4245014245014245,5,4.989882097473973,351,351,14,l2,33.94532153695353,41.1717359083731,40227.0,69.65714285714286,0,0.0,351,A
E099,0.12350373372104208,0.15797272686237285,1.1396011396011396,4,12.592366145317296,351,351,14,l2,34.068381795078224,43.576619182323434,24586.0,77.7693426962738,0,0.0,351,E
E037,0.1235359383845703,0.18813654017915196,0.8547008547008548,3,11.152077776028609,351,351,14,l2,34.092399451737286,51.92032507405622,31190.0,81.83774139378673,0,0.0,351,E
A071,0.05028349258969321,0.0623627914976951,0.8547008547008548,3,5.297142708415876,351,351,14,l2,34.464248517850265,42.74338622381196,66040.0,79.37118407768857,0,0.0,351,A
C015,0.05509501100071144,0.06423411684529852,0.8547008547008548,3,5.609418110372656,351,351,14,l2,34.59213254796805,40.330241226116485,61087.0,79.49895887558563,0,0.0,351,C
E045,0.13019983636225665,0.1604403979535503,0.5698005698005698,2,13.303759307166995,351,351,14,l2,34.77040416311251,42.846271061464364,46461.0,87.44447790408793,0,0.0,351,E
C011,0.052703068335440195,0.06430727524712028,1.1396011396011396,4,5.359950881930764,351,351,14,l2,34.949491714796956,42.64470085774989,47883.0,74.24066235638867,0,0.0,351,C
D016,0.06763794714498227,0.08002780675686667,1.4245014245014245,5,6.841586526117779,351,351,14,l2,35.00890042041212,41.42179997878562,34717.0,72.76519041730418,0,0.0,351,D
C053,0.05372097809462348,0.06584929534615366,1.4245014245014245,5,5.38178785007831,351,351,14,l2,35.095869073851624,43.01928836819317,39762.0,70.81263022920339,0,0.0,351,C
C050,0.054428230399403435,0.06702484638058923,1.1396011396011396,4,5.432103268822676,351,351,14,l2,35.51356747160163,43.73266201645386,48367.0,74.74770890320985,0,0.0,351,C
E083,0.13240414514842275,0.1574929198131663,0.8547008547008548,3,12.942779815662044,351,351,14,l2,36.42471982813917,43.32670606860157,31308.0,81.95811518324606,0,0.0,351,E
A029,0.05233890254351199,0.06438375201300817,0.8547008547008548,3,5.071430871792288,351,351,14,l2,36.51316919665155,44.91601307100081,63825.0,78.53064940817481,0,0.0,351,A
E092,0.14541123724259852,0.18182377473537292,0.8547008547008548,3,14.577004022826396,351,351,14,l2,38.96606881072459,48.72359146455757,31091.0,82.19044094321667,0,0.0,351,E
C096,0.05965154949548056,0.07617523627155377,1.1396011396011396,4,6.127001213686568,351,351,14,l2,39.05477017609376,49.87307741135161,47575.0,74.33013045855793,0,0.0,351,C
A093,0.05595126438636722,0.07011037500739603,1.4245014245014245,5,5.621888150890859,351,351,14,l2,39.09447149084141,48.98777689833018,40978.0,70.09819015361455,0,0.0,351,A
E038,0.14943417383838647,0.16547896005483584,0.8547008547008548,3,15.562678630300567,351,351,14,l2,39.386335396896435,43.61525650015108,29193.0,81.54469273743017,0,0.0,351,E
E021,0.14693374378337618,0.17830499018380963,0.8547008547008548,3,14.164192025755431,351,351,14,l2,40.938420151838386,49.67902141032952,31577.0,81.85235108092695,0,0.0,351,E
E025,0.14681082772795886,0.18074805020570794,0.5698005698005698,2,14.340108561412427,351,351,14,l2,41.312399616861036,50.86229534720222,46460.0,86.82326998187288,0,0.0,351,E
D087,0.25031554192915456,0.3058453046197252,0.8547008547008548,3,29.21169787342433,351,351,14,l2,41.60586618714759,50.835672127690565,22584.0,84.34733893557423,0,0.0,351,D
E032,0.14686482993388839,0.18213218452180868,0.8547008547008548,3,14.319048069429243,351,351,14,l2,41.80250056802009,51.84073511919036,30503.0,81.01941618635288,0,0.0,351,E
E048,0.1518336217450952,0.19479466190903968,1.1396011396011396,4,15.038455164215481,351,351,14,l2,42.45674683948533,54.469804192906935,23307.0,77.05812338821663,0,0.0,351,E
E034,0.1651730125905239,0.18068553399955825,0.5698005698005698,2,17.11927585862961,351,351,14,l2,42.993923425414884,47.03177529440354,46441.0,87.6940216775558,0,0.0,351,E
E068,0.15576489074661506,0.21102887750950372,0.8547008547008548,3,14.4463751448675,351,351,14,l2,43.91815502204775,59.49992268583487,33061.0,82.23924777990598,0,0.0,351,E
E051,0.16430614118133652,0.20321778817475925,1.1396011396011396,4,16.152756913693757,351,351,14,l2,46.01789035604692,56.916033858427014,26297.0,78.91783206290138,0,0.0,351,E
E055,0.1707090383403836,0.23284539653951983,0.5698005698005698,2,15.938998138767687,351,351,14,l2,46.53791014448611,63.47723733354295,45236.0,86.87369169019223,0,0.0,351,E
C026,0.039449590496386015,0.0491093414303062,1.7094017094017095,6,3.9409166649594125,351,351,14,l2,50.63708974997651,63.036246974387915,65969.0,67.16794786947004,0,0.0,351,C
D004,0.045655074407507275,0.05857151877147003,1.1396011396011396,4,4.620990632206209,351,351,14,l2,51.204312126730876,65.69071166419717,86269.0,75.38821843349383,0,0.0,351,D
E063,0.1842485586611981,0.23924373736435717,1.1396011396011396,4,17.07663291391861,351,351,14,l2,52.827368793577364,68.59547362072415,24325.0,77.24183919725644,0,0.0,351,E
E013,0.18865391682006807,0.21404925393181756,0.5698005698005698,2,19.11890022195869,351,351,14,l2,54.63170192357783,61.98585873475668,42244.0,85.2535771225606,0,0.0,351,E
E040,0.1832453629288406,0.2311140628759775,0.5698005698005698,2,17.110202489809712,351,351,14,l2,54.69012673600159,68.97668343219024,46077.0,86.17677863394928,0,0.0,351,E
C085,0.04267120187669047,0.05210066246603758,1.4245014245014245,5,4.360919157614567,351,351,14,l2,54.79736057296502,66.90645357241189,78116.0,70.7854579723803,0,0.0,351,C
A060,0.03301559373597627,0.04166137566030124,1.1396011396011396,4,3.388537521916344,351,351,14,l2,55.17517113165634,69.62387379793009,112160.0,72.8028041022978,0,0.0,351,A
E073,0.19874171950595657,0.2700050370227896,1.1396011396011396,4,18.017630681156966,351,351,14,l2,57.90631598904464,78.66992914895633,23454.0,76.22607169553771,0,0.0,351,E
D089,0.04678150530853568,0.057974909253719134,0.8547008547008548,3,4.787069179414048,351,351,14,l2,58.184730468614575,72.10658243300603,139994.0,81.79656322853187,0,0.0,351,D
C088,0.04217262236108632,0.051820723797066245,1.4245014245014245,5,4.294885581442083,351,351,14,l2,59.75692378676172,73.42789869698657,91053.0,71.96557147712274,0,0.0,351,C
C017,0.04135979223461727,0.050104632649487724,1.4245014245014245,5,4.148856503787379,351,351,14,l2,60.19028111795919,72.9165153291213,90333.0,71.33842970637942,0,0.0,351,C
A013,0.03545767535379634,0.04299230013417421,1.1396011396011396,4,3.548701233429709,351,351,14,l2,60.28320007137698,73.0931569725601,115870.0,73.08796164884725,0,0.0,351,A
E018,0.21276660458233065,0.24708311210454786,0.5698005698005698,2,21.005261699060302,351,351,14,l2,61.082806867670364,70.93467532920536,46426.0,86.62698486742671,0,0.0,351,E
A007,0.03679787611871984,0.0458180726120522,1.4245014245014245,5,3.738739425113397,351,351,14,l2,61.24068186538518,76.25249890692392,94493.0,69.334341018153,0,0.0,351,A
E097,0.09686390702250111,0.12571350073217694,1.4245014245014245,5,9.849146670232816,351,351,14,l2,61.49505864748164,79.81052321696689,51523.0,76.37563000296473,0,0.0,351,E
C028,0.043193158013554556,0.0548380036499451,1.9943019943019942,7,4.377987302815186,351,351,14,l2,61.62039290455093,78.23320836949219,69452.0,65.95506258190727,0,0.0,351,C
A043,0.036801810714657476,0.04804666887014799,1.7094017094017095,6,3.6117543744494665,351,351,14,l2,61.70195778358015,80.55509978172871,88089.0,67.71336987185893,0,0.0,351,A
E007,0.09568769688233154,0.1272710725712887,1.4245014245014245,5,9.352341043939065,351,351,14,l2,61.98381841806826,82.44264737432698,51764.0,76.10897916574773,0,0.0,351,E
C010,0.04527858743781869,0.05821252591622193,1.9943019943019942,7,4.615691055661687,351,351,14,l2,62.055658571188914,79.78200816853008,67077.0,66.11893660854223,0,0.0,351,C
C065,0.045292876072969133,0.05565654099303819,1.4245014245014245,5,4.4878326848337995,351,351,14,l2,62.12259908170091,76.33714796151403,81077.0,70.26710809124316,0,0.0,351,C
A087,0.03664788562522246,0.04740461773978217,1.9943019943019942,7,3.578250909243197,351,351,14,l2,62.24805208836397,80.51883659733046,79762.0,65.19113043620403,0,0.0,351,A
A073,0.03736855300244926,0.048262673155476755,1.9943019943019942,7,3.704043397960439,351,351,14,l2,62.590622869279045,80.83777752753043,79681.0,65.50936012430837,0,0.0,351,A
C046,0.04802343105853399,0.05766918303830358,1.9943019943019942,7,4.85123312439569,351,351,14,l2,63.26779199455068,75.97545191046251,63822.0,65.83727911366942,0,0.0,351,C
C033,0.049281718711457256,0.06033966105585889,1.7094017094017095,6,4.977972432105019,351,351,14,l2,63.50574252689974,77.75530317052257,66536.0,67.25155656181774,0,0.0,351,C
C068,0.047890207076051086,0.06308543043018632,1.7094017094017095,6,4.742608493611367,351,351,14,l2,63.746231676988764,83.97245928085083,68714.0,67.21510319866967,0,0.0,351,C
C021,0.04860380201210315,0.05989057969409551,1.7094017094017095,6,4.859203188041297,351,351,14,l2,63.81125314707525,78.62950600106034,68720.0,67.56132330531386,0,0.0,351,C
C081,0.046833608472914755,0.0586585756892485,1.7094017094017095,6,4.7157476265227185,351,351,14,l2,64.31148418193784,80.54942135743842,71696.0,67.5396122614315,0,0.0,351,C
A002,0.038476117532624934,0.048368389800200216,1.7094017094017095,6,3.897651928730208,351,351,14,l2,64.68569801642994,81.3164959667195,83973.0,66.59080275647685,0,0.0,351,A
A005,0.03894710994990319,0.04705494857568363,1.9943019943019942,7,3.9104907175013457,351,351,14,l2,64.80998824432865,78.30184750422349,80925.0,66.04127732848038,0,0.0,351,A
C063,0.046671388028085486,0.05672702600040035,1.1396011396011396,4,4.654580533531272,351,351,14,l2,65.05339953219568,79.06955508708225,100913.0,74.31384533812493,0,0.0,351,C
A041,0.0391283615776213,0.052277197067026625,1.7094017094017095,6,3.9216778694632706,351,351,14,l2,65.05485854967861,86.91612741879182,88189.0,67.93332152183457,0,0.0,351,A
A006,0.03801530834177487,0.04715748523438392,1.1396011396011396,4,3.767436025846343,351,351,14,l2,65.32513761505191,81.03496583061207,113285.0,72.46205312881787,0,0.0,351,A
C008,0.043388453364740336,0.05194003665304326,1.1396011396011396,4,4.369466508046256,351,351,14,l2,65.33460502704595,78.21163274223983,109534.0,74.33593484899899,0,0.0,351,C
E077,0.2301096363193763,0.30358269221092465,0.5698005698005698,2,22.18454004852949,351,351,14,l2,65.40358335545942,86.28667722430394,43671.0,85.98684728676065,0,0.0,351,E
