dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
D065,0.051549327664451805,0.06428709215680126,1.4245014245014245,5,5.205360445241222,351,351,14,l2,59.48586802623805,74.18474019142671,77446.0,72.77801792997161,0,0.0,351,D
E082,0.09064687376880669,0.13660033158777699,0.8547008547008548,3,8.65483594373319,351,351,14,l2,60.05135871962066,90.49441169166438,78160.0,82.46813539292648,0,0.0,351,E
E093,0.09061886103426767,0.12406834119216217,1.4245014245014245,5,8.813362329852199,351,351,14,l2,60.097860656461144,82.2813462423154,51083.0,75.60571301709464,0,0.0,351,E
C034,0.04888315071160736,0.0593015981915695,1.7094017094017095,6,4.927688818802442,351,351,14,l2,60.29005482039628,73.13965147213557,65424.0,67.89891546883919,0,0.0,351,C
A048,0.03564660955453499,0.04599972288218596,1.7094017094017095,6,3.5574756886136836,351,351,14,l2,60.46101676805501,78.02116530187382,86463.0,67.03181691320123,0,0.0,351,A
E007,0.09636557931617333,0.11891123822850966,0.8547008547008548,3,9.727660938997145,351,351,14,l2,60.588416629541385,74.76366244927887,79552.0,83.42194398129215,0,0.0,351,E
C095,0.04335508028509766,0.05300934499200677,1.4245014245014245,5,4.309192024583279,351,351,14,l2,60.63275913181896,74.13439960208345,82724.0,70.25929795058646,0,0.0,351,C
C078,0.045965572649937336,0.05773460229609055,1.4245014245014245,5,4.723496624260276,351,351,14,l2,61.52642498648664,77.27965676285112,83008.0,71.1910050686541,0,0.0,351,C
A006,0.03792222512052844,0.048009597147819626,1.9943019943019942,7,3.869553930424565,351,351,14,l2,61.88496585666088,78.3464649250376,82215.0,66.79801754956127,0,0.0,351,A
C017,0.0472925998345,0.06072260551577116,1.7094017094017095,6,4.791555342330088,351,351,14,l2,62.15271617565956,79.80265156230791,70879.0,68.24606674497872,0,0.0,351,C
A052,0.03716966712737187,0.045470389710050255,1.4245014245014245,5,3.693247510889329,351,351,14,l2,62.2964680019628,76.20850269931405,96564.0,69.6308047303144,0,0.0,351,A
D008,0.05394930879461316,0.06873481983021121,0.8547008547008548,3,5.461783885675002,351,351,14,l2,62.36371024749378,79.45529764105142,127822.0,81.55450067631371,0,0.0,351,D
A010,0.037191702705432136,0.045698499286376044,1.1396011396011396,4,3.7487989366183867,351,351,14,l2,62.38733296045746,76.6570843328439,115406.0,73.28761033847717,0,0.0,351,A
C085,0.04584369235791486,0.05593546119002449,1.1396011396011396,4,4.643369889395996,351,351,14,l2,62.50023391462393,76.25867875573338,99068.0,74.23882498407583,0,0.0,351,C
C088,0.044532687250796434,0.05561142382610159,1.1396011396011396,4,4.430926493176382,351,351,14,l2,62.56817183986329,78.13373360146291,104161.0,74.67541312685952,0,0.0,351,C
E085,0.09402118476389323,0.12793311793381307,0.8547008547008548,3,8.950033785481715,351,351,14,l2,62.81070515487608,85.4655189706842,79783.0,82.70325182182877,0,0.0,351,E
D078,0.04669948453695566,0.05736755577416431,1.1396011396011396,4,4.7530468254318485,351,351,14,l2,62.908463174143044,77.27932771835424,104956.0,75.65432383533602,0,0.0,351,D
C068,0.04400065755761906,0.0575921308217393,1.9943019943019942,7,4.4540613669564735,351,351,14,l2,63.207634050512844,82.73199836622486,67258.0,65.15164724458265,0,0.0,351,C
A065,0.03759719444450793,0.0457887129791691,1.9943019943019942,7,3.7976403332268682,351,351,14,l2,63.21116685457018,76.98334992666133,81190.0,65.8769118422654,0,0.0,351,A
E064,0.09495647591209708,0.12590752691202198,0.8547008547008548,3,9.386606767408487,351,351,14,l2,63.40982447018927,84.0782485268058,79892.0,82.6286612609631,0,0.0,351,E
D002,0.044278288738830135,0.057393396583387685,0.8547008547008548,3,4.312441052948344,351,351,14,l2,63.489641645739475,82.2950996007116,156956.0,81.31676838429577,0,0.0,351,D
A019,0.03860251466755016,0.04771706918376082,1.4245014245014245,5,3.9329728575448453,351,351,14,l2,63.99131157932592,79.10049042367407,100017.0,70.63546992852906,0,0.0,351,A
C049,0.05130126037828569,0.06396097342493025,1.1396011396011396,4,5.268196325974659,351,351,14,l2,64.06928175756285,79.87978458292187,90704.0,74.33718252374669,0,0.0,351,C
A005,0.0381243591478208,0.050002849880844566,1.1396011396011396,4,3.680172157175996,351,351,14,l2,64.35782843220335,84.4099390962893,115811.0,73.20127173548913,0,0.0,351,A
C021,0.04857659625452751,0.059186357990006544,1.1396011396011396,4,4.822213380849885,351,351,14,l2,64.91812306118949,79.09708723531134,95675.0,74.1178293372584,0,0.0,351,C
A087,0.03779698287098972,0.04877016506986713,1.4245014245014245,5,3.7210248817219385,351,351,14,l2,64.9654756953995,83.82618751135547,94097.0,68.60382035578886,0,0.0,351,A
C020,0.049337248391953165,0.05794029063175271,1.7094017094017095,6,4.991047252882972,351,351,14,l2,65.04392306378688,76.38577198723223,68391.0,67.45406306404048,0,0.0,351,C
E089,0.2074477902509079,0.28056217183990045,1.1396011396011396,4,18.456736925270565,351,351,14,l2,65.26922141412824,88.27317221407239,23811.0,75.1704760702109,0,0.0,351,E
C046,0.04507070496022237,0.05644944812793057,1.1396011396011396,4,4.574997646607536,351,351,14,l2,65.42173333184824,81.93838426567298,106778.0,74.59116597159642,0,0.0,351,C
A007,0.04006545727388264,0.05064662496421224,1.4245014245014245,5,4.059833478916315,351,351,14,l2,65.98381299901752,83.40994108279902,94361.0,69.55851891166692,0,0.0,351,A
A061,0.040005778743332936,0.04969784530670291,1.7094017094017095,6,4.030904804904828,351,351,14,l2,66.18004388661338,82.21326235315048,89231.0,68.2982648164165,0,0.0,351,A
A059,0.04031722954997576,0.04812852183654334,1.7094017094017095,6,4.082240176551701,351,351,14,l2,66.61061045896551,79.51613381683194,88191.0,68.0344372700132,0,0.0,351,A
A043,0.039656773582318956,0.048284898909527266,1.9943019943019942,7,4.01467654437114,351,351,14,l2,66.62575224577513,81.1215190081115,81359.0,65.853737504553,0,0.0,351,A
E025,0.23393688006666497,0.27837469329193054,1.1396011396011396,4,24.403134127450656,351,351,14,l2,67.28851114396153,80.0703961104083,25817.0,78.1764777131783,0,0.0,351,E
