dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
A075,0.044882852947788446,0.05545587878235501,1.1396011396011396,4,4.60076947784218,351,351,14,l2,12.257494352903434,15.144984696065489,19470.0,73.98821964658939,0,0.0,351,A
C082,0.04605475289880874,0.058246802104912294,0.5698005698005698,2,4.535273308341139,351,351,14,l2,12.26447254403832,15.511239562251742,44951.0,87.02327022108646,0,0.0,351,C
D1,0.09002346626718358,0.11073666300375315,0.0,0,8.95110695432821,351,351,14,l2,12.266530829517349,15.088895673733624,114.0,3.2367972742759794,0,437.03133903133903,351,D
C004,0.05243156894679829,0.06367809449960582,0.5698005698005698,2,5.242519024391642,351,351,14,l2,12.335460205292467,14.981405600236322,39096.0,86.86262747450509,0,0.0,351,C
C045,0.04855026242308991,0.05900743188231421,1.1396011396011396,4,4.898555262815535,351,351,14,l2,12.33743776873933,14.994780304111156,18516.0,74.3763807993573,0,0.0,351,C
A028,0.045006377451650766,0.05770126517136282,0.5698005698005698,2,4.43313428348463,351,351,14,l2,12.390858361938095,15.885930939699847,45324.0,86.80596786240974,0,0.0,351,A
B022,0.298778144858739,0.36436935359196065,1.4245014245014245,5,29.876117438917436,351,351,14,l2,12.398867401744706,15.120809129403131,2155.0,67.61844995293379,0,0.0,351,B
B073,0.27366521718408193,0.3479210322432549,1.1396011396011396,4,29.56725302990966,351,351,14,l2,12.399139455494174,15.763499076252085,2957.0,72.3159696747371,0,0.0,351,B
C7,0.07756367570508249,0.09151108871738285,0.0,0,7.8349517313918176,351,351,14,l2,12.705858192851377,14.99061133638769,45.0,1.0882708585247884,0,369.0883190883191,351,C
B033,0.25643416632401295,0.32142496676024884,1.7094017094017095,6,30.578054373385434,351,351,14,l2,12.763261782565543,15.997989086329193,2729.0,68.61956248428463,0,0.0,351,B
C062,0.050293383722548254,0.06671516858728112,0.5698005698005698,2,5.006629012834467,351,351,14,l2,12.808764817976513,16.991079958754476,41183.0,86.57893077133306,0,0.0,351,C
C8,0.06392278551589106,0.0795886005400024,0.0,0,6.317670097580845,351,351,14,l2,12.88126080434328,16.038123375484073,33.0,0.6493506493506493,0,200.05413105413106,351,C
B024,0.30969900265401207,0.3691756357595163,1.9943019943019942,7,39.11858192610247,351,351,14,l2,12.890007777129522,15.36548963763753,1925.0,64.88035052241321,0,0.0,351,B
C1,0.0569897028348861,0.0727188364225715,0.0,0,5.761893721136019,351,351,14,l2,12.912307969658082,16.476099442102118,74.0,1.2849453030039937,0,542.2478632478633,351,C
D9,0.05376315540590514,0.06795354303351096,0.0,0,5.569898550347996,351,351,14,l2,12.914185636987677,16.322789516357197,39.0,0.642081000987817,0,290.5897435897436,351,D
A044,0.04775559278064558,0.05936157766204337,1.1396011396011396,4,4.820976830969577,351,351,14,l2,12.935779187479886,16.079546209043013,19673.0,74.31064440583214,0,0.0,351,A
A092,0.04793757020372475,0.06699804400170933,0.8547008547008548,3,4.862010412228322,351,351,14,l2,13.100067795928988,18.308790263817542,28979.0,80.86786661085532,0,0.0,351,A
C029,0.05203660626357968,0.065874386083304,0.5698005698005698,2,5.271178232466385,351,351,14,l2,13.10358836985475,16.588146332606808,42464.0,87.02530997028384,0,0.0,351,C
E9,0.09504356617028525,0.11984331876931216,0.0,0,9.69212895702928,351,351,14,l2,13.147422540831995,16.577984329131574,30.0,0.8571428571428572,0,161.13675213675214,351,E
C060,0.04551344677826034,0.056321073497186354,0.5698005698005698,2,4.485977579043012,351,351,14,l2,13.207846653523703,16.344182978204856,47762.0,86.76743087599462,0,0.0,351,C
C032,0.049009284055358225,0.06175421779389773,1.1396011396011396,4,4.858650813773738,351,351,14,l2,13.225804570631459,16.665193783115615,20142.0,74.8494983277592,0,0.0,351,C
C093,0.04925011168583088,0.05884489869664799,1.1396011396011396,4,4.939989742377189,351,351,14,l2,13.251787886201171,15.833468981499209,20385.0,75.11330557500277,0,0.0,351,C
C024,0.05189548664111867,0.0647213660152031,0.5698005698005698,2,5.254485579495198,351,351,14,l2,13.2555266518789,16.53160703730209,43282.0,87.06024338730765,0,0.0,351,C
D2,0.06128956580524831,0.07914335696445421,0.0,0,6.127046728341509,351,351,14,l2,13.351696181574093,17.24107591717956,149.0,2.6441881100266196,0,708.9230769230769,351,D
E7,0.07292806620990933,0.08703269522975152,0.0,0,7.4929507225604555,351,351,14,l2,13.408583341471505,16.00186605883765,104.0,2.2057264050901377,0,508.2478632478632,351,E
C061,0.049942140245456616,0.06012794831403977,0.8547008547008548,3,4.910709125720209,351,351,14,l2,13.409535798555023,16.144439774667703,27512.0,80.33873558183676,0,0.0,351,C
A098,0.04849460010549817,0.06335775048328203,1.1396011396011396,4,4.760515686416265,351,351,14,l2,13.4167012012673,17.528797127296396,19300.0,73.55743578016617,0,0.0,351,A
C094,0.05004736734562301,0.06327138797366146,1.1396011396011396,4,5.050945359342756,351,351,14,l2,13.522770139768907,17.095892978410404,19863.0,74.60281690140846,0,0.0,351,C
A067,0.05100101201780007,0.061407950872373634,0.8547008547008548,3,5.099818091095153,351,351,14,l2,13.711135319189937,16.508941504757246,28776.0,80.96108938468896,0,0.0,351,A
B027,0.3235904119529932,0.43058467752568397,1.4245014245014245,5,31.747792461353214,351,351,14,l2,13.729083802860327,18.268567002029872,1840.0,63.77816291161178,0,0.0,351,B
B064,0.24800544324063886,0.3101321711242699,1.9943019943019942,7,31.975512856874253,351,351,14,l2,13.849443569685933,17.318805373808587,3107.0,69.01377165704132,0,0.0,351,B
B023,0.34009179862309247,0.42085591818441337,1.4245014245014245,5,40.520253938467604,351,351,14,l2,14.000930171235572,17.325834808446647,2625.0,71.89811010682004,0,0.0,351,B
B097,0.2911234449193379,0.3506848032234789,1.1396011396011396,4,35.60474246652671,351,351,14,l2,14.129025311113736,17.019702629378813,3446.0,73.96437003648852,0,0.0,351,B
C014,0.048075966937715056,0.05836980424748464,0.8547008547008548,3,4.7578813521614975,351,351,14,l2,14.287054231641367,17.34614219729594,30391.0,80.34420768783377,0,0.0,351,C
E8,0.15785802256811843,0.22532085443256786,0.0,0,16.429486331401154,351,351,14,l2,14.428493105499644,20.594711258990433,42.0,1.8033490768570204,0,241.27350427350427,351,E
C5,0.07351478040035835,0.0905601517591962,0.0,0,7.1782522282657535,351,351,14,l2,14.490998935441576,17.850928147906743,42.0,0.840504302581549,0,259.5441595441595,351,C
C054,0.05328443714081979,0.06689144076565488,1.1396011396011396,4,5.230699529097872,351,351,14,l2,14.496554860080638,18.198473940269746,20465.0,75.00733030347456,0,0.0,351,C
C069,0.05747773132540157,0.07088690268775752,0.8547008547008548,3,5.708601768701702,351,351,14,l2,14.517630400722155,17.904496745820918,26164.0,80.51204726590146,0,0.0,351,C
D5,0.08946572785928592,0.1131748774003366,0.0,0,8.821758139232019,351,351,14,l2,14.547484193278873,18.40268647506214,56.0,1.3559322033898304,0,296.997150997151,351,D
C087,0.052622774710233994,0.06488513142901424,0.8547008547008548,3,5.322883407628852,351,351,14,l2,14.609491530450631,18.013850149182765,29144.0,80.73577483517093,0,0.0,351,C
A034,0.053577215626798895,0.06678768777440541,0.8547008547008548,3,5.266628714807087,351,351,14,l2,14.660008385267863,18.274709712904404,28495.0,80.62645011600928,0,0.0,351,A
C057,0.059447799124373965,0.07275583260649385,1.1396011396011396,4,5.955812326365283,351,351,14,l2,14.716632938789465,18.011110560807587,18424.0,74.80612286329125,0,0.0,351,C
C055,0.05979693699448988,0.07460311460379333,0.8547008547008548,3,5.890424655972561,351,351,14,l2,15.075301865078089,18.808061570625846,26029.0,80.4183273086786,0,0.0,351,C
C001,0.059383599073688745,0.07587587298642746,0.8547008547008548,3,5.981363956873778,351,351,14,l2,15.08647947748995,19.276362808962137,26237.0,80.48900205540387,0,0.0,351,C
D054,0.06573637190073604,0.08184275328042422,1.1396011396011396,4,6.658480456368429,351,351,14,l2,15.11580715806355,18.81940301998951,18460.0,76.20541611624834,0,0.0,351,D
C040,0.05726717006586265,0.07058464111344248,1.1396011396011396,4,5.705631325467676,351,351,14,l2,15.319702187106282,18.88229642914219,19411.0,74.29479082941019,0,0.0,351,C
C027,0.05883298819610623,0.07657897449934273,1.1396011396011396,4,6.173580778929944,351,351,14,l2,15.88960004277629,20.68243197888516,20579.0,75.22389150857185,0,0.0,351,C
E5,0.14103993212421587,0.1913785882207459,0.0,0,14.944293997187524,351,351,14,l2,15.961621720143096,21.65849475752903,48.0,1.6701461377870561,0,186.74928774928776,351,E
E10,0.1563874487504352,0.18596321890508502,0.0,0,17.482945852862436,351,351,14,l2,16.059788006294692,19.09699209525296,32.0,1.2274645186037592,0,194.06837606837607,351,E
C067,0.05900969241071731,0.07216156213023578,1.1396011396011396,4,5.863266588587126,351,351,14,l2,16.256245605852737,19.87937963015142,20731.0,75.01447387465625,0,0.0,351,C
A078,0.05973273882704721,0.07346552860710162,1.1396011396011396,4,6.120228312904377,351,351,14,l2,16.338010231027543,20.09418254679428,19869.0,74.32108924964464,0,0.0,351,A
A10,0.02592769968461824,0.034189510669346994,0.0,0,2.6383166897276866,351,351,14,l2,16.613081237806302,21.90680720386746,26.0,0.1616513305147973,0,475.7150997150997,351,A
A037,0.06230403400045748,0.07707645126938219,1.1396011396011396,4,6.139316877763596,351,351,14,l2,17.00864627338415,21.041432014482826,19972.0,74.50292833961278,0,0.0,351,A
C003,0.07327266813718988,0.09168691276056506,1.1396011396011396,4,7.216208590163253,351,351,14,l2,17.293393450578197,21.63941749287171,17514.0,74.69612317140786,0,0.0,351,C
E4,0.10117055800395094,0.13945542719897405,0.0,0,10.471933547696034,351,351,14,l2,17.77575351185658,24.50243775153256,87.0,1.9367764915405163,0,430.5242165242165,351,E
C086,0.06499328070419784,0.07800354034610567,0.5698005698005698,2,6.4991442904576635,351,351,14,l2,18.750839232223914,22.5043547383145,49297.0,87.18651621803262,0,0.0,351,C
D031,0.0782748373440671,0.09244538334224998,1.1396011396011396,4,7.804910363722084,351,351,14,l2,18.834353098483973,22.24404484597267,19412.0,76.27504911591355,0,0.0,351,D
A7,0.03125957932682338,0.037825886161501995,0.0,0,3.1476705569904873,351,351,14,l2,19.813496951264057,23.975469161118173,44.0,0.2759831901147839,0,699.5413105413105,351,A
C089,0.0351655896173402,0.044413151330737075,1.4245014245014245,5,3.513153735771498,351,351,14,l2,19.94309716136217,25.187571198704248,36551.0,71.9153959665519,0,0.0,351,C
E6,0.104845318063049,0.14444158166230014,0.0,0,10.084702122919738,351,351,14,l2,20.160768938311765,27.774758155884008,42.0,0.8631319358816275,0,319.8005698005698,351,E
E022,0.08036574798233335,0.11680693095501507,1.1396011396011396,4,7.602225743883132,351,351,14,l2,20.365733765050106,29.60040710708456,22953.0,78.33788395904436,0,0.0,351,E
E099,0.08348128637032588,0.12345461919296591,1.1396011396011396,4,7.920585271936635,351,351,14,l2,21.487274461084677,31.776023123559295,23126.0,78.10990644104436,0,0.0,351,E
D6,0.10183397191213754,0.12787957925766352,0.0,0,11.546582546133905,351,351,14,l2,22.176885980033852,27.848966264605533,60.0,1.0857763300760044,0,411.82621082621085,351,D
A3,0.034788411700740283,0.04414693986978459,0.0,0,3.4416478073174215,351,351,14,l2,23.21507029249116,29.460221440739726,40.0,0.23837902264600713,0,617.934472934473,351,A
A9,0.03585653517196683,0.04503899767704198,0.0,0,3.5633291441813117,351,351,14,l2,23.26036932340786,29.217092920432336,20.0,0.12293318581351036,0,407.35897435897436,351,A
A4,0.036552479987183355,0.044554936110197944,0.0,0,3.6754337103794077,351,351,14,l2,23.913132270589532,29.148448501563088,13.0,0.07936507936507936,0,610.2279202279202,351,A
D037,0.03944667420951605,0.052047324646650565,1.4245014245014245,5,4.087619760252534,351,351,14,l2,23.92154212404772,31.56292118230044,42150.0,73.4384528269013,0,0.0,351,D
E081,0.09486584086712896,0.12091086335195356,0.8547008547008548,3,9.374216103890557,351,351,14,l2,24.377548099292206,31.070302652116247,31287.0,82.96298260500636,0,0.0,351,E
C035,0.04545627060976461,0.05705528078850785,0.8547008547008548,3,4.639498332859966,351,351,14,l2,24.505074020086237,30.75799796604628,56563.0,80.7051336928916,0,0.0,351,C
A2,0.025417345360379498,0.03059275146932955,0.2849002849002849,1,2.5449768006892306,351,351,14,l2,24.9454951542022,30.024824493334815,52.0,0.2109105658081525,0,907.894586894587,351,A
C066,0.041390466946842,0.04924826600888038,1.4245014245014245,5,4.140861798592622,351,351,14,l2,25.120947476218518,29.89004944768603,38205.0,71.57174971899587,0,0.0,351,C
D012,0.050426538373493104,0.0640313693554871,1.1396011396011396,4,5.065525248854748,351,351,14,l2,25.199764643706356,31.99853667569393,40093.0,76.18043284120922,0,0.0,351,D
E063,0.09740328728119399,0.12241605977397627,0.8547008547008548,3,9.922759797851363,351,351,14,l2,25.29044441498261,31.784928842054423,31743.0,82.98389626686186,0,0.0,351,E
C039,0.04317772093868626,0.05434987451665355,1.1396011396011396,4,4.241750749143476,351,351,14,l2,25.68028781527107,32.32501368688489,44427.0,74.83576457905198,0,0.0,351,C
A063,0.03749282662717645,0.04812721722061624,1.1396011396011396,4,3.749146412405671,351,351,14,l2,25.916195390139045,33.26701338034289,50657.0,74.53614466695113,0,0.0,351,A
C098,0.04452983775400834,0.05390719931392578,1.1396011396011396,4,4.529054134363251,351,351,14,l2,26.204477429070323,31.722774187718834,44114.0,74.95752056004893,0,0.0,351,C
A038,0.03784537117104925,0.04828115294127211,1.4245014245014245,5,3.8629855967848727,351,351,14,l2,26.58750537415012,33.91895424923763,43449.0,71.11362074044976,0,0.0,351,A
C043,0.0460158703878092,0.057566304542481045,0.8547008547008548,3,4.595572841829417,351,351,14,l2,26.761964961867324,33.479480278573696,59738.0,80.32107994729341,0,0.0,351,C
A045,0.03885726487351749,0.04587062292169947,1.4245014245014245,5,3.90513706687059,351,351,14,l2,26.790368211186205,31.62576887871324,43228.0,71.4394314989258,0,0.0,351,A
A091,0.039012128635672105,0.049575632461371054,1.1396011396011396,4,3.898510835047033,351,351,14,l2,26.808112258310086,34.06707520916745,48661.0,73.89224648464786,0,0.0,351,A
D074,0.05929362665633854,0.07510844335672827,0.5698005698005698,2,5.875172089692989,351,351,14,l2,26.851228634335236,34.01299766380431,86175.0,88.33025830258303,0,0.0,351,D
A093,0.038897184064487535,0.048672118037380474,0.8547008547008548,3,3.9807132617165895,351,351,14,l2,26.863991096845428,33.614961521457516,72498.0,80.72734561165178,0,0.0,351,A
C079,0.048706411790829254,0.05685892883828962,1.4245014245014245,5,4.847406892452688,351,351,14,l2,26.87234036735398,31.37025357621122,34412.0,71.34830295867803,0,0.0,351,C
A057,0.039304741117639694,0.048290675933952476,1.1396011396011396,4,4.006952766940615,351,351,14,l2,27.146922449194175,33.35331049947644,48906.0,73.87836490528414,0,0.0,351,A
D032,0.05580458913131948,0.07239991029742561,1.1396011396011396,4,5.712364317373054,351,351,14,l2,27.181286555088416,35.26453180626601,40296.0,76.76013410545566,0,0.0,351,D
A096,0.03951032487055247,0.048986577941843294,0.8547008547008548,3,4.060378030019868,351,351,14,l2,27.227003871907378,33.75719515503468,70902.0,80.40872336323531,0,0.0,351,A
E051,0.10663808974569036,0.13971604461780607,1.1396011396011396,4,10.565032981159245,351,351,14,l2,27.407204313528414,35.90861567241283,24161.0,78.82613944080128,0,0.0,351,E
C015,0.042269846051519025,0.052165237822446,1.1396011396011396,4,4.225270193647054,351,351,14,l2,27.491777993495933,33.927616756509714,46976.0,74.16014144986107,0,0.0,351,C
C071,0.052066249532025446,0.06564661520884461,1.1396011396011396,4,5.233399889728087,351,351,14,l2,27.6629022121904,34.87817757963477,38679.0,74.36696083520793,0,0.0,351,C
A6,0.03934510673373986,0.04769180934876973,0.0,0,3.8942993318303456,351,351,14,l2,27.743232397418467,33.628704051313846,46.0,0.2594618985842405,0,847.0911680911681,351,A
A026,0.04022013613961,0.04918761426298346,0.8547008547008548,3,4.081458070600154,351,351,14,l2,27.803916562562762,34.003075427998176,72946.0,80.81226596946802,0,0.0,351,A
C080,0.04922585823226771,0.06031119429973841,0.8547008547008548,3,5.019057718753455,351,351,14,l2,27.97879976449404,34.27943949515046,59509.0,80.6956403823988,0,0.0,351,C
C091,0.04521964113272405,0.059515829664724657,0.8547008547008548,3,4.64917966123468,351,351,14,l2,28.15341360892931,37.054114691260054,64990.0,80.6597743661028,0,0.0,351,C
C056,0.04478458198996938,0.05701885987342023,1.4245014245014245,5,4.605327444451187,351,351,14,l2,28.40427025078346,36.16376514575766,40717.0,71.90386211524537,0,0.0,351,C
E037,0.10718852051220451,0.16753268338027846,0.8547008547008548,3,9.508568688699626,351,351,14,l2,28.571695634308735,44.65676749214311,31414.0,82.46226538915869,0,0.0,351,E
C053,0.04981702156262364,0.06201171729506612,1.4245014245014245,5,5.062607620855153,351,351,14,l2,28.589293223491538,35.58765886499814,36407.0,71.71814671814671,0,0.0,351,C
C019,0.04849709519011377,0.06269616628418259,1.1396011396011396,4,4.76086040758799,351,351,14,l2,28.835599057212406,37.27814019185933,44166.0,74.77398164764838,0,0.0,351,C
C050,0.04515743982748499,0.056735608978676313,0.8547008547008548,3,4.63608657649609,351,351,14,l2,28.845826370484023,36.24176950409103,66204.0,80.5048883700569,0,0.0,351,C
C030,0.05332255880812416,0.06123138144737468,1.1396011396011396,4,5.304495221509736,351,351,14,l2,28.90249795134486,33.18932767665919,39584.0,74.41720559482629,0,0.0,351,C
A012,0.04132234372635768,0.05565807587942732,1.1396011396011396,4,3.983219703760195,351,351,14,l2,28.96719840712674,39.01662833151205,49671.0,73.85583013649746,0,0.0,351,A
C006,0.04673580742644314,0.057934979185463906,1.1396011396011396,4,4.627191141425892,351,351,14,l2,28.989515649245586,35.93619278706325,45241.0,74.41076333492327,0,0.0,351,C
E018,0.10832422258462748,0.13801745284496386,0.5698005698005698,2,10.677453363887155,351,351,14,l2,29.0688514229876,37.03704245276351,47093.0,87.397000965036,0,0.0,351,E
E024,0.10982435390525891,0.14854157209927876,0.5698005698005698,2,10.359946627673716,351,351,14,l2,29.190437176305753,39.4811649169744,45541.0,87.22825566473213,0,0.0,351,E
A079,0.04235111392238338,0.05642079590858466,1.4245014245014245,5,4.480517578322261,351,351,14,l2,29.20899617757997,38.912667446011895,44625.0,72.10373242850217,0,0.0,351,A
A080,0.04237472451316997,0.053822117015337574,1.1396011396011396,4,4.276552953194755,351,351,14,l2,29.26065271917534,37.165321844325966,49373.0,73.96704119850187,0,0.0,351,A
A1,0.031321853719279556,0.03869056813084024,0.0,0,3.132748139943818,351,351,14,l2,29.336440832099356,36.23807112131584,16.0,0.06812569190155837,0,464.2991452991453,351,A
A070,0.042659658812245406,0.053680511646384856,1.4245014245014245,5,4.254445757256208,351,351,14,l2,29.351546787677748,36.93433311574141,44606.0,72.11731229386277,0,0.0,351,A
C096,0.047744098018544984,0.05708381537212627,0.8547008547008548,3,4.839023484330482,351,351,14,l2,29.421110202054667,35.17647819348733,63630.0,80.43230944254836,0,0.0,351,C
A030,0.04266983744182086,0.05141567805652677,1.1396011396011396,4,4.28738951838904,351,351,14,l2,29.472457890477514,35.51329222890682,50060.0,74.27079315153853,0,0.0,351,A
A097,0.043209222492753996,0.05392388268638619,1.1396011396011396,4,4.275087541389134,351,351,14,l2,29.5825601981944,36.91819509036298,50896.0,74.74044377872741,0,0.0,351,A
C041,0.049978787311544134,0.06066477067423344,1.1396011396011396,4,5.139895496515093,351,351,14,l2,29.604528853326965,35.934284331684395,44054.0,74.77806256683584,0,0.0,351,C
A076,0.043229231778735125,0.05157184211501666,1.4245014245014245,5,4.288402281443471,351,351,14,l2,29.75057899849361,35.49200621453967,42647.0,71.17204319020043,0,0.0,351,A
C013,0.051343786648991356,0.06324214536791002,0.8547008547008548,3,5.194739854489561,351,351,14,l2,29.837907694191617,36.75251513431991,59831.0,80.44936870554382,0,0.0,351,C
E025,0.11521818907735133,0.13771762918764677,1.1396011396011396,4,11.895277667252728,351,351,14,l2,30.07522991867808,35.94822479715494,25255.0,79.44322113872286,0,0.0,351,E
C018,0.05384757685879793,0.06621831607292847,1.1396011396011396,4,5.3187549365767275,351,351,14,l2,30.094505576172857,37.008303781749945,41085.0,74.60504812057381,0,0.0,351,C
A035,0.04355959876560115,0.05360361488034716,0.8547008547008548,3,4.49073922561399,351,351,14,l2,30.201321810816797,37.165172983707365,71983.0,80.54582685271178,0,0.0,351,A
C044,0.048913456404027666,0.061339561214213884,1.1396011396011396,4,4.8026292475147665,351,351,14,l2,30.24830440757335,37.932664265405315,45188.0,74.47425670775925,0,0.0,351,C
A095,0.044143979226372816,0.05617653296520138,0.8547008547008548,3,4.51438741316645,351,351,14,l2,30.332573213034323,38.60048026670427,71867.0,80.70409882088714,0,0.0,351,A
C075,0.047023847218419366,0.05868096043013551,0.8547008547008548,3,4.735696427083464,351,351,14,l2,30.387453133701136,37.92043910462611,66577.0,80.44489554258648,0,0.0,351,C
A046,0.04392629868767899,0.05407546401054615,0.8547008547008548,3,4.444018669279625,351,351,14,l2,30.74115060466907,37.84388926062273,72472.0,80.45650339713131,0,0.0,351,A
A5,0.033396955529138767,0.04177693053381583,0.0,0,3.3720132928001814,351,351,14,l2,31.06383089515013,38.85837750356028,17.0,0.07261233555441654,0,441.5213675213675,351,A
E047,0.11994783961030306,0.1955574071697743,0.5698005698005698,2,10.55761930714818,351,351,14,l2,31.169009980102942,50.81651154002263,45719.0,87.30498214524415,0,0.0,351,E
E077,0.1180153504773032,0.1584225320620859,1.1396011396011396,4,11.128751457490322,351,351,14,l2,31.402506235124466,42.154385262115774,23124.0,77.62857526520747,0,0.0,351,E
A017,0.04529487824094903,0.054639864630324164,0.8547008547008548,3,4.709353371661729,351,351,14,l2,31.456196053823295,37.946062798155126,72244.0,80.60247684926922,0,0.0,351,A
E020,0.12192970406236749,0.18729122498877865,0.8547008547008548,3,11.011579587954808,351,351,14,l2,31.547834569322017,48.459336694603735,31302.0,82.82486174688435,0,0.0,351,E
A8,0.04945472553276033,0.05797353184565799,0.0,0,4.983478632034871,351,351,14,l2,31.761487317655167,37.23255111901882,17.0,0.10567539006651333,0,208.44729344729345,351,A
C097,0.055265579986537236,0.07055322562006716,1.4245014245014245,5,5.520269198426457,351,351,14,l2,31.791564250204253,40.58579328952884,37533.0,72.22607089250664,0,0.0,351,C
A068,0.045954004555796575,0.055571800802096574,1.4245014245014245,5,4.5387573433172035,351,351,14,l2,31.864061620483675,38.53294837382981,42383.0,70.97190126929904,0,0.0,351,A
C084,0.05672530128378591,0.07431901747869779,0.8547008547008548,3,5.527324106068102,351,351,14,l2,31.98418134408201,41.9042804278963,58987.0,80.70681917688266,0,0.0,351,C
C059,0.05424855312799854,0.06798022785101034,1.1396011396011396,4,5.331442282828294,351,351,14,l2,32.00695545408397,40.10872178382175,43681.0,74.7079649044793,0,0.0,351,C
A072,0.045637499576080855,0.05369933225494047,0.8547008547008548,3,4.610646413257935,351,351,14,l2,32.063268932938854,37.727223173983816,70974.0,80.1241815308196,0,0.0,351,A
E044,0.1267917194248221,0.1427292615060755,1.1396011396011396,4,13.088682255233378,351,351,14,l2,32.215572403031075,36.26502486865052,23986.0,78.90131578947368,0,0.0,351,E
A055,0.047114044664530424,0.05860757973304967,1.1396011396011396,4,4.833727695270822,351,351,14,l2,32.23298640900763,40.09626714181087,49902.0,74.37846539080665,0,0.0,351,A
A089,0.04670641176633529,0.06455825591444665,1.1396011396011396,4,4.7292360815536885,351,351,14,l2,32.39748336161288,44.78025484609259,50760.0,74.47183098591549,0,0.0,351,A
A011,0.045345837408163045,0.0557036113905589,1.1396011396011396,4,4.469467154630894,351,351,14,l2,32.45612163686774,39.86966147810809,48876.0,73.15671306690615,0,0.0,351,A
D3,0.21064950916600766,0.2500053109498932,0.0,0,24.591187940055253,351,351,14,l2,32.601462354487275,38.69241739809415,45.0,1.1476664116296864,0,278.8888888888889,351,D
A029,0.047191708456347466,0.055785393301005584,1.1396011396011396,4,4.781082886266112,351,351,14,l2,32.83184970512185,38.81058153031071,49962.0,74.10011123470522,0,0.0,351,A
E048,0.12097548442382568,0.1677182249726254,0.8547008547008548,3,11.598114984050403,351,351,14,l2,32.840535777321385,45.52952520880809,33156.0,82.9688203793604,0,0.0,351,E
A014,0.04778206273503754,0.05736038620018426,0.8547008547008548,3,4.97887911948075,351,351,14,l2,32.865346762802574,39.4534868318897,71480.0,80.56444704927641,0,0.0,351,A
E089,0.12630779691542196,0.18346954138473817,0.5698005698005698,2,11.884935194667575,351,351,14,l2,33.048740936502426,48.005249802775936,48448.0,88.07125977095073,0,0.0,351,E
C022,0.05023216215390727,0.06413148608856212,0.8547008547008548,3,5.1696922841718616,351,351,14,l2,33.1532270215788,42.326780818451,68271.0,80.49306734578381,0,0.0,351,C
E090,0.12437136530888246,0.16722686480224208,0.5698005698005698,2,12.129090508826662,351,351,14,l2,33.37227435580193,44.87158919563979,45420.0,87.11496413364532,0,0.0,351,E
A071,0.048707581909097956,0.059288759354517,1.4245014245014245,5,4.910359002472182,351,351,14,l2,33.71952348505849,41.04471285775725,43218.0,71.40284501131727,0,0.0,351,A
E092,0.13089603299572022,0.163847492148938,0.5698005698005698,2,12.89333880302992,351,351,14,l2,33.972182102026,42.524259237298594,44267.0,87.23592937096011,0,0.0,351,E
C012,0.05223209568565785,0.06556752413165609,1.1396011396011396,4,5.288802442420574,351,351,14,l2,34.31068329928991,43.07057807403898,48980.0,74.86091581585865,0,0.0,351,C
E083,0.1284776306574243,0.2301693039271557,1.1396011396011396,4,10.705338806276627,351,351,14,l2,34.49606081495054,61.80013022793999,23300.0,77.23159534621632,0,0.0,351,E
C090,0.05685378850620606,0.0702507054925783,1.1396011396011396,4,5.853691850370808,351,351,14,l2,34.63270393697275,42.79348744582519,45408.0,74.79123087312438,0,0.0,351,C
A009,0.050264871838282744,0.0622038850109644,1.4245014245014245,5,5.11781134451447,351,351,14,l2,34.63435835849675,42.86078062014747,43123.0,71.4430086149768,0,0.0,351,A
E040,0.12665509062294078,0.16429056182639065,0.8547008547008548,3,12.196241636705958,351,351,14,l2,35.12207005895532,45.558568503731934,30804.0,81.60432340786267,0,0.0,351,E
C074,0.059119064624158536,0.07209961818228015,0.8547008547008548,3,6.1311794165055815,351,351,14,l2,35.18864416052372,42.914884131795304,64985.0,81.28408465502577,0,0.0,351,C
D011,0.0641656038533916,0.08069101736573318,0.8547008547008548,3,6.346893663174885,351,351,14,l2,35.27024200871214,44.35385221217976,65699.0,82.63401504288984,0,0.0,351,D
D055,0.05918624117050577,0.08060348263556409,1.1396011396011396,4,5.914816502456326,351,351,14,l2,35.3122651487288,48.090425991714895,47690.0,76.11401940755873,0,0.0,351,D
E013,0.1269775757113763,0.15971725125860795,0.5698005698005698,2,12.080584088254053,351,351,14,l2,35.925609939445465,45.18860623358928,44301.0,86.1987780674787,0,0.0,351,E
E008,0.12903962275375516,0.1672811476054859,1.1396011396011396,4,12.824236717212914,351,351,14,l2,35.93882165680582,46.58946765375922,25332.0,78.373863003527,0,0.0,351,E
A056,0.052003372729710694,0.06265564597068708,0.8547008547008548,3,5.4936123178859555,351,351,14,l2,36.16560481500809,43.57369940950615,71156.0,80.32329800083534,0,0.0,351,A
A064,0.05399771903184418,0.06747058653506535,0.8547008547008548,3,5.821661482072864,351,351,14,l2,36.54091797936701,45.658172471019746,71481.0,80.79414058526329,0,0.0,351,A
A051,0.05334115452814605,0.0646458511402314,0.8547008547008548,3,5.349407425598557,351,351,14,l2,36.586257180461836,44.3400551860639,72468.0,80.8632194425227,0,0.0,351,A
E073,0.13828960549983169,0.16488901352555338,0.5698005698005698,2,13.647688269688867,351,351,14,l2,37.0352171127911,44.15878108380497,46560.0,87.39558892538714,0,0.0,351,E
