dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,category
C034,0.061254050882151516,0.07172918264930271,1.1396011396011396,4,6.181655241761009,351,351,14,asymmetric,86.61689271963725,101.42935575567425,C
C008,0.05901279665317638,0.07172417360194282,1.4245014245014245,5,5.842234581550399,351,351,14,asymmetric,87.47310489208348,106.31484214607295,C
C088,0.05783352669959889,0.06985435319893553,1.9943019943019942,7,5.749516972484484,351,351,14,asymmetric,88.57328189955321,106.98343453855435,C
E047,0.29236716456807565,0.3554823339692967,0.8547008547008548,3,26.942618748126744,351,351,14,asymmetric,88.57808836039402,107.70000672069216,E
C028,0.05798705702612472,0.07179026331361808,1.9943019943019942,7,5.868439284126971,351,351,14,asymmetric,89.33228285191326,110.59688898259054,C
A065,0.05456469225125454,0.06803079736791685,1.7094017094017095,6,5.25715669017437,351,351,14,asymmetric,92.64929289299343,115.5143557313676,A
C016,0.06376607712279013,0.07964610602001247,1.9943019943019942,7,6.236937803190502,351,351,14,asymmetric,95.9566825462048,119.85332101717508,C
C021,0.06322368589277198,0.08133579244781901,1.4245014245014245,5,6.160597502721887,351,351,14,asymmetric,96.58813984695476,124.25838172163529,C
C017,0.0780597165154368,0.09577942559748803,1.4245014245014245,5,7.846107773459482,351,351,14,asymmetric,96.82518340880593,118.8046903607816,C
C058,0.07626198279923962,0.09051248289683034,1.1396011396011396,4,7.726506296409758,351,351,14,asymmetric,101.50426456457542,120.4715989950379,C
E023,0.16103993999060967,0.21202576880217028,0.8547008547008548,3,16.520114254817145,351,351,14,asymmetric,103.66246461942546,136.48237672060156,E
E082,0.15499932001766342,0.21240227646120602,1.1396011396011396,4,15.740495497543911,351,351,14,asymmetric,104.25271928128215,142.86201320168348,E
E064,0.15742069031741338,0.23228283254106896,1.4245014245014245,5,14.727193800770577,351,351,14,asymmetric,105.09692320467448,155.07625436090842,E
E007,0.1481204387043819,0.1956440124164294,1.4245014245014245,5,14.392848913900313,351,351,14,asymmetric,105.8867018782473,139.85982892170384,E
C031,0.07172105051374301,0.08839789505662314,1.7094017094017095,6,7.331177180955118,351,351,14,asymmetric,107.0915840921759,131.99291622497523,C
E085,0.16160239923344372,0.22322357829164022,1.4245014245014245,5,14.587928586754554,351,351,14,asymmetric,109.48999933476841,151.24001595638615,E
E076,0.1736229993170164,0.2162393922658101,1.1396011396011396,4,17.813284440895625,351,351,14,asymmetric,109.92265001203994,136.90356190339844,E
C026,0.07327904846852848,0.0913968229671336,1.1396011396011396,4,7.177008423421915,351,351,14,asymmetric,110.72756504699656,138.1042449606652,C
C002,0.07452339694727468,0.09179369450418307,1.7094017094017095,6,7.618366018998453,351,351,14,asymmetric,113.24732514961825,139.4916334202356,C
E017,0.16799892848873246,0.23112669829679858,1.4245014245014245,5,15.32472182042299,351,351,14,asymmetric,113.30402947414153,155.87948370657531,E
E002,0.17150230903652275,0.24652006835581708,1.4245014245014245,5,15.526157532207078,351,351,14,asymmetric,113.75049445281664,163.50671793022119,E
C099,0.07868449018519379,0.09620859207522105,1.4245014245014245,5,7.805461198030188,351,351,14,asymmetric,114.35322319612466,139.82123512611747,C
C078,0.08206426308695068,0.09191556158619049,1.7094017094017095,6,8.093194949520134,351,351,14,asymmetric,118.67357507254613,132.91959115841405,C
E097,0.16867513086634356,0.22906219339076786,1.9943019943019942,7,16.657211423817735,351,351,14,asymmetric,120.75649646652177,163.98829990370115,E
E086,0.18501725465567057,0.23826715771381696,0.8547008547008548,3,18.37537630780097,351,351,14,asymmetric,123.16983436148497,158.61940230390934,E
E061,0.1781779338440628,0.2656551521018405,1.1396011396011396,4,16.14885704090589,351,351,14,asymmetric,124.81389647248656,186.09181247348184,E
E050,0.17025850048265714,0.24951207442678608,1.1396011396011396,4,15.244722281785652,351,351,14,asymmetric,125.96994741123683,184.607657208942,E
E039,0.17883281546872748,0.247891820081292,0.8547008547008548,3,16.274572561615756,351,351,14,asymmetric,128.19153998863013,177.6946478391837,E
E010,0.18416407178330113,0.26270442501335145,1.1396011396011396,4,18.05101990069422,351,351,14,asymmetric,129.91857067372806,185.32487404795157,E
E029,0.2036484860331964,0.2719353587774397,1.7094017094017095,6,18.43567184293736,351,351,14,asymmetric,141.86930998529112,189.44055250216397,E
