dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,category
A4,,,,0,3.6754337103794077,351,351,14,l2,23.913132270589532,29.148448501563088,A
E045,,,,0,9.436081453605212,351,351,14,l2,24.068798352254092,29.462055749882182,E
A029,,,,0,3.4901348130860996,351,351,14,l2,24.19913892225784,29.693465417532334,A
E018,,,,0,9.389746344390112,351,351,14,l2,24.402172450891403,31.16858112912528,E
C030,,,,0,4.486264874553793,351,351,14,l2,24.452465429680938,30.447645529230247,C
A017,,,,0,3.531707309848299,351,351,14,l2,24.520872879023987,30.64249350270041,A
C005,,,,0,4.133909806137318,351,351,14,l2,24.600915669303255,33.214943964200565,C
A2,,,,0,2.5449768006892306,351,351,14,l2,24.9454951542022,30.024824493334815,A
D099,,,,0,4.884128259477782,351,351,14,l2,25.004555360180717,31.56628951697962,D
A095,,,,0,3.676793416197504,351,351,14,l2,25.04098390826689,31.242794573640083,A
E077,,,,0,8.883168116403034,351,351,14,l2,25.163556191346434,34.74412782327735,E
E067,,,,0,9.426649055761693,351,351,14,l2,25.241687053314887,33.66679101407006,E
C050,,,,0,4.307741069473658,351,351,14,l2,25.253669748565105,30.83223654634836,C
D027,,,,0,5.1091445664121204,351,351,14,l2,25.540288853215905,33.15075169600326,D
A089,,,,0,3.6854074438391233,351,351,14,l2,25.64492592041334,32.690414894431605,A
E089,,,,0,8.920466919692196,351,351,14,l2,25.81038027390163,39.54837057380142,E
A056,,,,0,3.871017479982459,351,351,14,l2,25.85822865944683,31.944024875712746,A
A063,,,,0,3.8017012053221237,351,351,14,l2,26.218518268957766,34.16494266629159,A
A064,,,,0,3.861610459300523,351,351,14,l2,26.288385211806318,34.52673676759737,A
C097,,,,0,4.66807541463756,351,351,14,l2,26.315530368197543,34.25945387161867,C
C059,,,,0,4.346080233790964,351,351,14,l2,26.385234708253655,33.938364481082075,C
A097,,,,0,3.7797678972532798,351,351,14,l2,26.59110915894518,33.52430035897046,A
A016,,,,0,3.7177483012223207,351,351,14,l2,26.722093263129267,34.99540701205231,A
E021,,,,0,10.728661399205047,351,351,14,l2,26.867110625529776,30.929577398298644,E
C044,,,,0,4.583045892715629,351,351,14,l2,26.87432388414014,34.230507653431836,C
A051,,,,0,4.016665670639215,351,351,14,l2,27.182913493880513,34.4370612279726,A
E051,,,,0,10.461236022631768,351,351,14,l2,27.253553332090437,32.77264426354132,E
C019,,,,0,4.678529180262922,351,351,14,l2,27.460954668423238,33.62452785123408,C
A057,,,,0,4.032786567170444,351,351,14,l2,27.50466683519027,35.27723309698972,A
C066,,,,0,4.238123449503858,351,351,14,l2,27.697003626862546,35.87651119707346,C
A6,,,,0,3.8942993318303456,351,351,14,l2,27.743232397418467,33.628704051313846,A
A038,,,,0,4.034837733737273,351,351,14,l2,27.973307573398056,35.77048983709548,A
A068,,,,0,4.084928523423801,351,351,14,l2,28.09926888718617,33.34861601158531,A
D001,,,,0,5.567790134660182,351,351,14,l2,28.137384836449606,35.617363781830434,D
A080,,,,0,4.130984156091461,351,351,14,l2,28.17259932075727,34.608802386328826,A
D060,,,,0,5.699393674305766,351,351,14,l2,28.172769900162834,34.459696356517995,D
